Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit2 (s)	Winkel2 (rad)	Winkelgeschwindigkeit2 (rad/s)	Winkelbeschleunigung2 (rad/s²)	Position2 (m)	Geschwindigkeit2 (m/s)	Beschleunigung2 (m/s²)	Beleuchtungsstärke2 (lux)	Relative Intensität2	Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Beleuchtungsstärke (lux)	Relative Intensität
37,200	-2,443	-0,016	0,000	-0,0583	-3,750E-4	0,000	1,7	0,02	37,200	-2,383	-0,016	4,441E-14	-0,0569	-3,750E-4	-6,939E-16	1,9	0,02
37,250	-2,443	-0,016	0,000	-0,0583	-3,750E-4	0,000	1,7	0,02	37,250	-2,384	-0,031	-0,157	-0,0569	-7,500E-4	-0,004	1,9	0,02
37,300	-2,444	-0,016	-1,114E-14	-0,0584	-3,750E-4	-2,662E-16	1,6	0,02	37,300	-2,386	-0,031	-2,227E-14	-0,0570	-7,500E-4	-5,323E-16	1,7	0,02
37,350	-2,444	-0,016	0,000	-0,0584	-3,750E-4	0,000	1,5	0,02	37,350	-2,388	-0,031	0,157	-0,0570	-7,500E-4	0,004	1,7	0,02
37,400	-2,446	-0,016	1,114E-14	-0,0584	-3,750E-4	2,662E-16	1,6	0,02	37,400	-2,389	-0,016	0,157	-0,0570	-3,750E-4	0,004	1,6	0,02
37,450	-2,446	-0,016	0,000	-0,0584	-3,750E-4	0,000	1,5	0,01	37,450	-2,389	-0,016	-0,157	-0,0570	-3,750E-4	-0,004	1,5	0,02
37,500	-2,447	-0,016	0,157	-0,0584	-3,750E-4	0,004	1,5	0,01	37,500	-2,391	-0,031	-0,157	-0,0571	-7,500E-4	-0,004	1,5	0,01
37,550	-2,447	0,000	-1,114E-14	-0,0584	0,000	-2,662E-16	1,4	0,01	37,550	-2,392	-0,031	0,157	-0,0571	-7,500E-4	0,004	1,4	0,01
37,600	-2,447	-0,016	-0,157	-0,0584	-3,750E-4	-0,004	1,4	0,01	37,600	-2,394	-0,016	0,157	-0,0572	-3,750E-4	0,004	1,3	0,01
37,650	-2,449	-0,016	0,157	-0,0585	-3,750E-4	0,004	1,4	0,01	37,650	-2,394	-0,016	-0,157	-0,0572	-3,750E-4	-0,004	1,3	0,01
37,700	-2,449	0,000	-1,114E-14	-0,0585	0,000	-2,662E-16	1,4	0,01	37,700	-2,395	-0,031	-0,157	-0,0572	-7,500E-4	-0,004	1,2	0,01
37,750	-2,449	-0,016	-0,157	-0,0585	-3,750E-4	-0,004	1,4	0,01	37,750	-2,397	-0,031	0,157	-0,0572	-7,500E-4	0,004	1,1	0,01
37,800	-2,450	-0,016	0,157	-0,0585	-3,750E-4	0,004	1,4	0,01	37,800	-2,399	-0,016	0,157	-0,0573	-3,750E-4	0,004	1,1	0,01
37,850	-2,450	0,000	0,157	-0,0585	0,000	0,004	1,3	0,01	37,850	-2,399	-0,016	0,000	-0,0573	-3,750E-4	0,000	1,1	0,01
37,900	-2,450	0,000	-0,157	-0,0585	0,000	-0,004	1,3	0,01	37,900	-2,400	-0,016	1,114E-14	-0,0573	-3,750E-4	2,662E-16	1,0	0,01
37,950	-2,450	-0,016	-0,157	-0,0585	-3,750E-4	-0,004	1,3	0,01	37,950	-2,400	-0,016	0,000	-0,0573	-3,750E-4	0,000	1,0	0,01
38,000	-2,452	-0,016	0,000	-0,0585	-3,750E-4	0,000	1,3	0,01	38,000	-2,402	-0,016	0,000	-0,0573	-3,750E-4	0,000	1,0	0,01
38,050	-2,452	-0,016	-1,114E-14	-0,0585	-3,750E-4	-2,662E-16	1,3	0,01	38,050	-2,402	-0,016	-1,114E-14	-0,0573	-3,750E-4	-2,662E-16	1,0	0,01
38,100	-2,454	-0,016	0,000	-0,0586	-3,750E-4	0,000	1,3	0,01	38,100	-2,403	-0,016	0,000	-0,0574	-3,750E-4	0,000	1,0	0,01
38,150	-2,454	-0,016	1,114E-14	-0,0586	-3,750E-4	2,662E-16	1,3	0,01	38,150	-2,403	-0,016	1,114E-14	-0,0574	-3,750E-4	2,662E-16	1,0	0,01
38,200	-2,455	-0,016	0,157	-0,0586	-3,750E-4	0,004	1,3	0,01	38,200	-2,405	-0,016	0,000	-0,0574	-3,750E-4	0,000	0,9	0,01
38,250	-2,455	0,000	0,000	-0,0586	0,000	0,000	1,3	0,01	38,250	-2,405	-0,016	0,000	-0,0574	-3,750E-4	0,000	0,9	0,01
38,300	-2,455	-0,016	-0,157	-0,0586	-3,750E-4	-0,004	1,3	0,01	38,300	-2,406	-0,016	0,000	-0,0575	-3,750E-4	0,000	0,9	0,01
38,350	-2,457	-0,016	0,000	-0,0587	-3,750E-4	0,000	1,3	0,01	38,350	-2,406	-0,016	0,000	-0,0575	-3,750E-4	0,000	0,9	0,01
38,400	-2,457	-0,016	-1,114E-14	-0,0587	-3,750E-4	-2,662E-16	1,4	0,01	38,400	-2,408	-0,016	-1,114E-14	-0,0575	-3,750E-4	-2,662E-16	0,9	0,01
38,450	-2,458	-0,016	0,000	-0,0587	-3,750E-4	0,000	1,4	0,01	38,450	-2,408	-0,016	0,000	-0,0575	-3,750E-4	0,000	0,9	0,01
38,500	-2,458	-0,016	1,114E-14	-0,0587	-3,750E-4	2,662E-16	1,5	0,01	38,500	-2,410	-0,016	1,114E-14	-0,0575	-3,750E-4	2,662E-16	0,8	0,01
38,550	-2,460	-0,016	0,000	-0,0587	-3,750E-4	0,000	1,5	0,01	38,550	-2,410	-0,016	-0,157	-0,0575	-3,750E-4	-0,004	0,8	0,01
38,600	-2,460	-0,016	0,000	-0,0587	-3,750E-4	0,000	1,5	0,02	38,600	-2,411	-0,031	0,000	-0,0576	-7,500E-4	0,000	0,8	0,01
38,650	-2,461	-0,016	-1,114E-14	-0,0588	-3,750E-4	-2,662E-16	1,6	0,02	38,650	-2,413	-0,016	0,157	-0,0576	-3,750E-4	0,004	0,8	0,01
38,700	-2,461	-0,016	-1,114E-14	-0,0588	-3,750E-4	-2,662E-16	1,6	0,02	38,700	-2,413	-0,016	0,000	-0,0576	-3,750E-4	0,000	0,8	0,01
38,750	-2,463	-0,016	1,114E-14	-0,0588	-3,750E-4	2,662E-16	1,7	0,02	38,750	-2,414	-0,016	0,000	-0,0576	-3,750E-4	0,000	0,8	0,01
38,800	-2,463	-0,016	-0,157	-0,0588	-3,750E-4	-0,004	1,7	0,02	38,800	-2,414	-0,016	-0,157	-0,0576	-3,750E-4	-0,004	0,8	0,01
38,850	-2,465	-0,031	0,000	-0,0588	-7,500E-4	0,000	1,7	0,02	38,850	-2,416	-0,031	-0,157	-0,0577	-7,500E-4	-0,004	0,8	0,01
38,900	-2,466	-0,016	0,314	-0,0589	-3,750E-4	0,007	1,8	0,02	38,900	-2,417	-0,031	0,157	-0,0577	-7,500E-4	0,004	0,8	0,01
38,950	-2,466	0,000	0,000	-0,0589	0,000	0,000	1,8	0,02	38,950	-2,419	-0,016	0,157	-0,0578	-3,750E-4	0,004	0,8	0,01
39,000	-2,466	-0,016	-0,157	-0,0589	-3,750E-4	-0,004	1,8	0,02	39,000	-2,419	-0,016	-0,157	-0,0578	-3,750E-4	-0,004	0,8	0,01
39,050	-2,468	-0,016	0,157	-0,0589	-3,750E-4	0,004	1,8	0,02	39,050	-2,421	-0,031	-1,114E-14	-0,0578	-7,500E-4	-2,662E-16	0,8	0,01
39,100	-2,468	0,000	0,000	-0,0589	0,000	0,000	1,8	0,02	39,100	-2,422	-0,016	0,157	-0,0578	-3,750E-4	0,004	0,8	0,01
39,150	-2,468	-0,016	-0,314	-0,0589	-3,750E-4	-0,008	1,8	0,02	39,150	-2,422	-0,016	-0,157	-0,0578	-3,750E-4	-0,004	0,8	0,01
39,200	-2,469	-0,031	-1,114E-14	-0,0590	-7,500E-4	-2,662E-16	1,8	0,02	39,200	-2,424	-0,031	-1,114E-14	-0,0579	-7,500E-4	-2,662E-16	0,9	0,01
39,250	-2,471	-0,016	0,314	-0,0590	-3,750E-4	0,008	1,8	0,02	39,250	-2,425	-0,016	0,157	-0,0579	-3,750E-4	0,004	0,9	0,01
39,300	-2,471	0,000	2,231E-14	-0,0590	0,000	5,329E-16	1,8	0,02	39,300	-2,425	-0,016	1,114E-14	-0,0579	-3,750E-4	2,662E-16	0,9	0,01
39,350	-2,471	-0,016	-0,157	-0,0590	-3,750E-4	-0,004	1,7	0,02	39,350	-2,427	-0,016	0,000	-0,0579	-3,750E-4	0,000	0,9	0,01
39,400	-2,472	-0,016	-2,231E-14	-0,0590	-3,750E-4	-5,329E-16	1,7	0,02	39,400	-2,427	-0,016	0,000	-0,0579	-3,750E-4	0,000	0,9	0,01
39,450	-2,472	-0,016	-1,114E-14	-0,0590	-3,750E-4	-2,662E-16	1,7	0,02	39,450	-2,428	-0,016	-1,114E-14	-0,0580	-3,750E-4	-2,662E-16	0,9	0,01
39,500	-2,474	-0,016	1,114E-14	-0,0591	-3,750E-4	2,662E-16	1,7	0,02	39,500	-2,428	-0,016	0,000	-0,0580	-3,750E-4	0,000	0,9	0,01
39,550	-2,474	-0,016	-0,157	-0,0591	-3,750E-4	-0,004	1,6	0,02	39,550	-2,430	-0,016	2,231E-14	-0,0580	-3,750E-4	5,329E-16	1,0	0,01
39,600	-2,476	-0,031	0,000	-0,0591	-7,500E-4	0,000	1,5	0,02	39,600	-2,430	-0,016	0,000	-0,0580	-3,750E-4	0,000	1,0	0,01
39,650	-2,477	-0,016	0,157	-0,0591	-3,750E-4	0,004	1,5	0,01	39,650	-2,432	-0,016	-2,231E-14	-0,0581	-3,750E-4	-5,329E-16	1,0	0,01
39,700	-2,477	-0,016	-1,114E-14	-0,0591	-3,750E-4	-2,662E-16	1,4	0,01	39,700	-2,432	-0,016	0,000	-0,0581	-3,750E-4	0,000	1,0	0,01
39,750	-2,479	-0,016	1,114E-14	-0,0592	-3,750E-4	2,662E-16	1,4	0,01	39,750	-2,433	-0,016	0,157	-0,0581	-3,750E-4	0,004	1,0	0,01
39,800	-2,479	-0,016	2,231E-14	-0,0592	-3,750E-4	5,329E-16	1,4	0,01	39,800	-2,433	0,000	0,000	-0,0581	0,000	0,000	1,0	0,01
39,850	-2,480	-0,016	0,000	-0,0592	-3,750E-4	0,000	1,3	0,01	39,850	-2,433	-0,016	-0,157	-0,0581	-3,750E-4	-0,004	1,0	0,01
39,900	-2,480	-0,016	-2,231E-14	-0,0592	-3,750E-4	-5,329E-16	1,3	0,01	39,900	-2,435	-0,016	0,157	-0,0581	-3,750E-4	0,004	1,0	0,01
39,950	-2,482	-0,016	0,000	-0,0593	-3,750E-4	0,000	1,3	0,01	39,950	-2,435	0,000	-1,114E-14	-0,0581	0,000	-2,662E-16	1,0	0,01
40,000	-2,482	-0,016	1,114E-14	-0,0593	-3,750E-4	2,662E-16	1,3	0,01	40,000	-2,435	-0,016	-0,314	-0,0581	-3,750E-4	-0,008	1,0	0,01
40,050	-2,483	-0,016	0,000	-0,0593	-3,750E-4	0,000	1,3	0,01	40,050	-2,436	-0,031	1,114E-14	-0,0582	-7,500E-4	2,662E-16	1,0	0,01
40,100	-2,483	-0,016	0,000	-0,0593	-3,750E-4	0,000	1,3	0,01	40,100	-2,438	-0,016	0,314	-0,0582	-3,750E-4	0,007	1,1	0,01
40,150	-2,485	-0,016	0,157	-0,0593	-3,750E-4	0,004	1,3	0,01	40,150	-2,438	0,000	0,000	-0,0582	0,000	0,000	1,1	0,01
40,200	-2,485	0,000	0,000	-0,0593	0,000	0,000	1,3	0,01	40,200	-2,438	-0,016	-0,157	-0,0582	-3,750E-4	-0,004	1,1	0,01
40,250	-2,485	-0,016	-0,157	-0,0593	-3,750E-4	-0,004	1,3	0,01	40,250	-2,439	-0,016	0,000	-0,0582	-3,750E-4	0,000	1,1	0,01
40,300	-2,487	-0,016	0,000	-0,0594	-3,750E-4	0,000	1,4	0,01	40,300	-2,439	-0,016	-0,157	-0,0582	-3,750E-4	-0,004	1,2	0,01
40,350	-2,487	-0,016	-0,157	-0,0594	-3,750E-4	-0,004	1,4	0,01	40,350	-2,441	-0,031	0,000	-0,0583	-7,500E-4	0,000	1,2	0,01
40,400	-2,488	-0,031	-1,114E-14	-0,0594	-7,500E-4	-2,662E-16	1,5	0,01	40,400	-2,443	-0,016	0,314	-0,0583	-3,750E-4	0,008	1,3	0,01
40,450	-2,490	-0,016	0,157	-0,0594	-3,750E-4	0,004	1,5	0,02	40,450	-2,443	0,000	0,000	-0,0583	0,000	0,000	1,3	0,01
40,500	-2,490	-0,016	-0,157	-0,0594	-3,750E-4	-0,004	1,6	0,02	40,500	-2,443	-0,016	-0,157	-0,0583	-3,750E-4	-0,004	1,4	0,01
40,550	-2,491	-0,031	-1,114E-14	-0,0595	-7,500E-4	-2,662E-16	1,7	0,02	40,550	-2,444	-0,016	0,157	-0,0584	-3,750E-4	0,004	1,4	0,01
40,600	-2,493	-0,016	0,157	-0,0595	-3,750E-4	0,004	1,8	0,02	40,600	-2,444	0,000	0,157	-0,0584	0,000	0,004	1,5	0,01
40,650	-2,493	-0,016	-0,157	-0,0595	-3,750E-4	-0,004	1,8	0,02	40,650	-2,444	0,000	-0,157	-0,0584	0,000	-0,004	1,5	0,02
40,700	-2,494	-0,031	-0,157	-0,0596	-7,500E-4	-0,004	1,9	0,02	40,700	-2,444	-0,016	-0,157	-0,0584	-3,750E-4	-0,004	1,6	0,02
40,750	-2,496	-0,031	0,157	-0,0596	-7,500E-4	0,004	2,0	0,02	40,750	-2,446	-0,016	0,157	-0,0584	-3,750E-4	0,004	1,6	0,02
40,800	-2,498	-0,016	0,157	-0,0596	-3,750E-4	0,004	2,0	0,02	40,800	-2,446	0,000	0,000	-0,0584	0,000	0,000	1,7	0,02
40,850	-2,498	-0,016	-0,157	-0,0596	-3,750E-4	-0,004	2,0	0,02	40,850	-2,446	-0,016	-0,157	-0,0584	-3,750E-4	-0,004	1,8	0,02
40,900	-2,499	-0,031	1,114E-14	-0,0597	-7,500E-4	2,662E-16	2,1	0,02	40,900	-2,447	-0,016	-1,114E-14	-0,0584	-3,750E-4	-2,662E-16	1,9	0,02
40,950	-2,501	-0,016	0,157	-0,0597	-3,750E-4	0,004	2,1	0,02	40,950	-2,447	-0,016	0,000	-0,0584	-3,750E-4	0,000	2,0	0,02
41,000	-2,501	-0,016	0,000	-0,0597	-3,750E-4	0,000	2,1	0,02	41,000	-2,449	-0,016	1,114E-14	-0,0585	-3,750E-4	2,662E-16	2,1	0,02
41,050	-2,502	-0,016	0,000	-0,0597	-3,750E-4	0,000	2,2	0,02	41,050	-2,449	-0,016	0,000	-0,0585	-3,750E-4	0,000	2,2	0,02
41,100	-2,502	-0,016	0,000	-0,0597	-3,750E-4	0,000	2,2	0,02	41,100	-2,450	-0,016	0,157	-0,0585	-3,750E-4	0,004	2,4	0,02
41,150	-2,504	-0,016	0,157	-0,0598	-3,750E-4	0,004	2,2	0,02	41,150	-2,450	0,000	-1,114E-14	-0,0585	0,000	-2,662E-16	2,4	0,02
41,200	-2,504	0,000	0,000	-0,0598	0,000	0,000	2,3	0,02	41,200	-2,450	-0,016	-0,157	-0,0585	-3,750E-4	-0,004	2,6	0,03
41,250	-2,504	-0,016	-0,314	-0,0598	-3,750E-4	-0,008	2,3	0,02	41,250	-2,452	-0,016	1,114E-14	-0,0585	-3,750E-4	2,662E-16	2,6	0,03
41,300	-2,505	-0,031	0,000	-0,0598	-7,500E-4	0,000	2,3	0,02	41,300	-2,452	-0,016	-1,114E-14	-0,0585	-3,750E-4	-2,662E-16	2,7	0,03
41,350	-2,507	-0,016	0,157	-0,0599	-3,750E-4	0,004	2,4	0,02	41,350	-2,454	-0,016	0,157	-0,0586	-3,750E-4	0,004	2,9	0,03
41,400	-2,507	-0,016	-1,114E-14	-0,0599	-3,750E-4	-2,662E-16	2,4	0,02	41,400	-2,454	0,000	1,114E-14	-0,0586	0,000	2,662E-16	2,9	0,03
41,450	-2,509	-0,016	0,157	-0,0599	-3,750E-4	0,004	2,4	0,02	41,450	-2,454	-0,016	-0,157	-0,0586	-3,750E-4	-0,004	3,0	0,03
41,500	-2,509	0,000	1,114E-14	-0,0599	0,000	2,662E-16	2,5	0,02	41,500	-2,455	-0,016	0,000	-0,0586	-3,750E-4	0,000	3,2	0,03
41,550	-2,509	-0,016	-0,157	-0,0599	-3,750E-4	-0,004	2,5	0,03	41,550	-2,455	-0,016	0,000	-0,0586	-3,750E-4	0,000	3,2	0,03
41,600	-2,510	-0,016	0,000	-0,0599	-3,750E-4	0,000	2,6	0,03	41,600	-2,457	-0,016	0,157	-0,0587	-3,750E-4	0,004	3,3	0,03
41,650	-2,510	-0,016	1,114E-14	-0,0599	-3,750E-4	2,662E-16	2,7	0,03	41,650	-2,457	0,000	-1,114E-14	-0,0587	0,000	-2,662E-16	3,4	0,03
41,700	-2,512	-0,016	0,000	-0,0600	-3,750E-4	0,000	2,8	0,03	41,700	-2,457	-0,016	-0,157	-0,0587	-3,750E-4	-0,004	3,4	0,03
41,750	-2,512	-0,016	0,000	-0,0600	-3,750E-4	0,000	2,8	0,03	41,750	-2,458	-0,016	0,157	-0,0587	-3,750E-4	0,004	3,5	0,04
41,800	-2,513	-0,016	0,157	-0,0600	-3,750E-4	0,004	2,9	0,03	41,800	-2,458	0,000	0,000	-0,0587	0,000	0,000	3,6	0,04
41,850	-2,513	0,000	0,157	-0,0600	0,000	0,004	2,9	0,03	41,850	-2,458	-0,016	-0,157	-0,0587	-3,750E-4	-0,004	3,6	0,04
41,900	-2,513	0,000	-0,157	-0,0600	0,000	-0,004	3,0	0,03	41,900	-2,460	-0,016	-1,114E-14	-0,0587	-3,750E-4	-2,662E-16	3,6	0,04
41,950	-2,513	-0,016	-0,157	-0,0600	-3,750E-4	-0,004	3,0	0,03	41,950	-2,460	-0,016	0,000	-0,0587	-3,750E-4	0,000	3,7	0,04
42,000	-2,515	-0,016	0,157	-0,0600	-3,750E-4	0,004	3,1	0,03	42,000	-2,461	-0,016	0,157	-0,0588	-3,750E-4	0,004	3,7	0,04
42,050	-2,515	0,000	0,000	-0,0600	0,000	0,000	3,2	0,03	42,050	-2,461	0,000	-1,114E-14	-0,0588	0,000	-2,662E-16	3,7	0,04
42,100	-2,515	-0,016	-0,157	-0,0600	-3,750E-4	-0,004	3,3	0,03	42,100	-2,461	-0,016	-0,157	-0,0588	-3,750E-4	-0,004	3,7	0,04
42,150	-2,516	-0,016	0,157	-0,0601	-3,750E-4	0,004	3,3	0,03	42,150	-2,463	-0,016	0,157	-0,0588	-3,750E-4	0,004	3,7	0,04
42,200	-2,516	0,000	0,000	-0,0601	0,000	0,000	3,4	0,03	42,200	-2,463	0,000	0,000	-0,0588	0,000	0,000	3,7	0,04
42,250	-2,516	-0,016	-0,157	-0,0601	-3,750E-4	-0,004	3,5	0,03	42,250	-2,463	-0,016	-0,157	-0,0588	-3,750E-4	-0,004	3,7	0,04
42,300	-2,518	-0,016	0,157	-0,0601	-3,750E-4	0,004	3,6	0,04	42,300	-2,465	-0,016	0,157	-0,0588	-3,750E-4	0,004	3,7	0,04
42,350	-2,518	0,000	0,000	-0,0601	0,000	0,000	3,6	0,04	42,350	-2,465	0,000	0,000	-0,0588	0,000	0,000	3,7	0,04
42,400	-2,518	-0,016	-0,157	-0,0601	-3,750E-4	-0,004	3,7	0,04	42,400	-2,465	-0,016	-0,157	-0,0588	-3,750E-4	-0,004	3,7	0,04
42,450	-2,520	-0,016	-1,114E-14	-0,0602	-3,750E-4	-2,662E-16	3,8	0,04	42,450	-2,466	-0,016	0,000	-0,0589	-3,750E-4	0,000	3,6	0,04
42,500	-2,520	-0,016	1,114E-14	-0,0602	-3,750E-4	2,662E-16	3,8	0,04	42,500	-2,466	-0,016	1,114E-14	-0,0589	-3,750E-4	2,662E-16	3,5	0,04
42,550	-2,521	-0,016	2,231E-14	-0,0602	-3,750E-4	5,329E-16	3,8	0,04	42,550	-2,468	-0,016	0,000	-0,0589	-3,750E-4	0,000	3,5	0,03
42,600	-2,521	-0,016	0,000	-0,0602	-3,750E-4	0,000	3,9	0,04	42,600	-2,468	-0,016	0,000	-0,0589	-3,750E-4	0,000	3,4	0,03
42,650	-2,523	-0,016	0,157	-0,0602	-3,750E-4	0,004	3,9	0,04	42,650	-2,469	-0,016	0,157	-0,0590	-3,750E-4	0,004	3,3	0,03
42,700	-2,523	0,000	0,000	-0,0602	0,000	0,000	4,0	0,04	42,700	-2,469	0,000	0,157	-0,0590	0,000	0,004	3,3	0,03
42,750	-2,523	-0,016	-0,157	-0,0602	-3,750E-4	-0,004	4,0	0,04	42,750	-2,469	0,000	0,000	-0,0590	0,000	0,000	3,3	0,03
42,800	-2,524	-0,016	0,000	-0,0603	-3,750E-4	0,000	4,0	0,04	42,800	-2,469	0,000	-0,157	-0,0590	0,000	-0,004	3,2	0,03
42,850	-2,524	-0,016	0,000	-0,0603	-3,750E-4	0,000	4,1	0,04	42,850	-2,469	-0,016	-0,157	-0,0590	-3,750E-4	-0,004	3,2	0,03
42,900	-2,526	-0,016	-1,114E-14	-0,0603	-3,750E-4	-2,662E-16	4,1	0,04	42,900	-2,471	-0,016	0,157	-0,0590	-3,750E-4	0,004	3,1	0,03
42,950	-2,526	-0,016	-0,157	-0,0603	-3,750E-4	-0,004	4,2	0,04	42,950	-2,471	0,000	0,157	-0,0590	0,000	0,004	3,1	0,03
43,000	-2,527	-0,031	1,114E-14	-0,0603	-7,500E-4	2,662E-16	4,3	0,04	43,000	-2,471	0,000	-0,157	-0,0590	0,000	-0,004	3,0	0,03
43,050	-2,529	-0,016	0,157	-0,0604	-3,750E-4	0,004	4,4	0,04	43,050	-2,471	-0,016	-0,157	-0,0590	-3,750E-4	-0,004	3,0	0,03
43,100	-2,529	-0,016	0,000	-0,0604	-3,750E-4	0,000	4,4	0,04	43,100	-2,472	-0,016	0,157	-0,0590	-3,750E-4	0,004	3,0	0,03
43,150	-2,531	-0,016	-2,231E-14	-0,0604	-3,750E-4	-5,329E-16	4,7	0,05	43,150	-2,472	0,000	0,157	-0,0590	0,000	0,004	2,9	0,03
43,200	-2,531	-0,016	0,000	-0,0604	-3,750E-4	0,000	4,8	0,05	43,200	-2,472	0,000	0,000	-0,0590	0,000	0,000	2,9	0,03
43,250	-2,532	-0,016	1,114E-14	-0,0605	-3,750E-4	2,662E-16	5,1	0,05	43,250	-2,472	0,000	0,000	-0,0590	0,000	0,000	2,9	0,03
43,300	-2,532	-0,016	0,000	-0,0605	-3,750E-4	0,000	5,3	0,05	43,300	-2,472	0,000	0,000	-0,0590	0,000	0,000	2,9	0,03
43,350	-2,534	-0,016	0,157	-0,0605	-3,750E-4	0,004	5,3	0,05	43,350	-2,472	0,000	0,000	-0,0590	0,000	0,000	2,8	0,03
43,400	-2,534	0,000	-1,114E-14	-0,0605	0,000	-2,662E-16	5,6	0,06	43,400	-2,472	0,000	-0,157	-0,0590	0,000	-0,004	2,8	0,03
43,450	-2,534	-0,016	-0,157	-0,0605	-3,750E-4	-0,004	5,7	0,06	43,450	-2,472	-0,016	-0,157	-0,0590	-3,750E-4	-0,004	2,8	0,03
43,500	-2,535	-0,016	0,157	-0,0605	-3,750E-4	0,004	6,0	0,06	43,500	-2,474	-0,016	0,157	-0,0591	-3,750E-4	0,004	2,8	0,03
43,550	-2,535	0,000	0,157	-0,0605	0,000	0,004	6,1	0,06	43,550	-2,474	0,000	0,157	-0,0591	0,000	0,004	2,7	0,03
43,600	-2,535	0,000	-0,157	-0,0605	0,000	-0,004	6,3	0,06	43,600	-2,474	0,000	0,000	-0,0591	0,000	0,000	2,7	0,03
43,650	-2,535	-0,016	-0,157	-0,0605	-3,750E-4	-0,004	6,7	0,07	43,650	-2,474	0,000	0,000	-0,0591	0,000	0,000	2,7	0,03
43,700	-2,537	-0,016	0,000	-0,0606	-3,750E-4	0,000	6,9	0,07	43,700	-2,474	0,000	0,000	-0,0591	0,000	0,000	2,7	0,03
43,750	-2,537	-0,016	1,114E-14	-0,0606	-3,750E-4	2,662E-16	7,1	0,07	43,750	-2,474	0,000	0,000	-0,0591	0,000	0,000	2,7	0,03
43,800	-2,538	-0,016	0,000	-0,0606	-3,750E-4	0,000	7,5	0,07	43,800	-2,474	0,000	-0,157	-0,0591	0,000	-0,004	2,6	0,03
43,850	-2,538	-0,016	0,000	-0,0606	-3,750E-4	0,000	7,6	0,08	43,850	-2,474	-0,016	-0,157	-0,0591	-3,750E-4	-0,004	2,6	0,03
43,900	-2,540	-0,016	0,157	-0,0606	-3,750E-4	0,004	7,9	0,08	43,900	-2,476	-0,016	0,157	-0,0591	-3,750E-4	0,004	2,5	0,03
43,950	-2,540	0,000	0,157	-0,0606	0,000	0,004	8,1	0,08	43,950	-2,476	0,000	0,157	-0,0591	0,000	0,004	2,4	0,02
44,000	-2,540	0,000	-0,157	-0,0606	0,000	-0,004	8,3	0,08	44,000	-2,476	0,000	-0,157	-0,0591	0,000	-0,004	2,4	0,02
44,050	-2,540	-0,016	-0,157	-0,0606	-3,750E-4	-0,004	8,6	0,09	44,050	-2,476	-0,016	-0,157	-0,0591	-3,750E-4	-0,004	2,4	0,02
44,100	-2,542	-0,016	0,157	-0,0607	-3,750E-4	0,004	8,9	0,09	44,100	-2,477	-0,016	0,157	-0,0591	-3,750E-4	0,004	2,3	0,02
44,150	-2,542	0,000	-1,114E-14	-0,0607	0,000	-2,662E-16	9,1	0,09	44,150	-2,477	0,000	0,157	-0,0591	0,000	0,004	2,3	0,02
44,200	-2,542	-0,016	-0,157	-0,0607	-3,750E-4	-0,004	9,2	0,09	44,200	-2,477	0,000	0,000	-0,0591	0,000	0,000	2,2	0,02
44,250	-2,543	-0,016	0,157	-0,0607	-3,750E-4	0,004	9,4	0,09	44,250	-2,477	0,000	0,000	-0,0591	0,000	0,000	2,2	0,02
44,300	-2,543	0,000	-1,114E-14	-0,0607	0,000	-2,662E-16	9,9	0,10	44,300	-2,477	0,000	-0,157	-0,0591	0,000	-0,004	2,1	0,02
44,350	-2,543	-0,016	-0,157	-0,0607	-3,750E-4	-0,004	9,7	0,10	44,350	-2,477	-0,016	-0,157	-0,0591	-3,750E-4	-0,004	2,0	0,02
44,400	-2,545	-0,016	0,157	-0,0608	-3,750E-4	0,004	10,0	0,10	44,400	-2,479	-0,016	-1,114E-14	-0,0592	-3,750E-4	-2,662E-16	2,0	0,02
44,450	-2,545	0,000	0,000	-0,0608	0,000	0,000	9,9	0,10	44,450	-2,479	-0,016	0,000	-0,0592	-3,750E-4	0,000	2,0	0,02
44,500	-2,545	-0,016	-0,157	-0,0608	-3,750E-4	-0,004	10,0	0,10	44,500	-2,480	-0,016	0,157	-0,0592	-3,750E-4	0,004	1,9	0,02
44,550	-2,546	-0,016	0,157	-0,0608	-3,750E-4	0,004	10,3	0,10	44,550	-2,480	0,000	0,157	-0,0592	0,000	0,004	1,9	0,02
44,600	-2,546	0,000	0,157	-0,0608	0,000	0,004	10,3	0,10	44,600	-2,480	0,000	-0,157	-0,0592	0,000	-0,004	1,9	0,02
44,650	-2,546	0,000	0,000	-0,0608	0,000	0,000	10,3	0,10	44,650	-2,480	-0,016	-0,157	-0,0592	-3,750E-4	-0,004	1,8	0,02
44,700	-2,546	0,000	-0,157	-0,0608	0,000	-0,004	10,4	0,10	44,700	-2,482	-0,016	0,157	-0,0593	-3,750E-4	0,004	1,8	0,02
