Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit2 (s)	Winkel2 (rad)	Winkelgeschwindigkeit2 (rad/s)	Winkelbeschleunigung2 (rad/s²)	Position2 (m)	Geschwindigkeit2 (m/s)	Beschleunigung2 (m/s²)	Beleuchtungsstärke2 (lux)	Relative Intensität2	Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Beleuchtungsstärke (lux)	Relative Intensität
96,100	-3,338	-0,110	0,157	-0,0797	-0,003	0,004	0,4	0,00	96,100	2,669	0,000	0,157	0,0637	0,000	0,004	32,3	0,32
96,150	-3,343	-0,110	-0,314	-0,0798	-0,003	-0,008	0,4	0,00	96,150	2,669	0,016	0,157	0,0637	3,750E-4	0,004	31,4	0,31
96,200	-3,349	-0,141	-0,314	-0,0800	-0,003	-0,007	0,3	0,00	96,200	2,670	0,016	-0,157	0,0638	3,750E-4	-0,004	30,3	0,30
96,250	-3,357	-0,141	0,314	-0,0801	-0,003	0,008	0,3	0,00	96,250	2,670	0,000	-0,157	0,0638	0,000	-0,004	29,6	0,30
96,300	-3,363	-0,110	0,628	-0,0803	-0,003	0,015	0,3	0,00	96,300	2,670	0,000	0,157	0,0638	0,000	0,004	28,8	0,29
96,350	-3,368	-0,079	0,157	-0,0804	-0,002	0,004	0,3	0,00	96,350	2,670	0,016	0,157	0,0638	3,750E-4	0,004	27,8	0,28
96,400	-3,371	-0,094	-0,314	-0,0805	-0,002	-0,008	0,3	0,00	96,400	2,672	0,016	-0,157	0,0638	3,750E-4	-0,004	27,3	0,27
96,450	-3,377	-0,110	-0,157	-0,0806	-0,003	-0,004	0,3	0,00	96,450	2,672	0,000	-0,157	0,0638	0,000	-0,004	26,2	0,26
96,500	-3,382	-0,110	-0,314	-0,0807	-0,003	-0,007	0,3	0,00	96,500	2,672	0,000	0,000	0,0638	0,000	0,000	25,9	0,26
96,550	-3,388	-0,141	-0,157	-0,0809	-0,003	-0,004	0,3	0,00	96,550	2,672	0,000	0,000	0,0638	0,000	0,000	25,1	0,25
96,600	-3,396	-0,126	0,157	-0,0811	-0,003	0,004	0,3	0,00	96,600	2,672	0,000	0,000	0,0638	0,000	0,000	24,5	0,25
96,650	-3,401	-0,126	-0,157	-0,0812	-0,003	-0,004	0,3	0,00	96,650	2,672	0,000	0,157	0,0638	0,000	0,004	24,0	0,24
96,700	-3,409	-0,141	0,157	-0,0814	-0,003	0,004	0,4	0,00	96,700	2,672	0,016	0,157	0,0638	3,750E-4	0,004	23,3	0,23
96,750	-3,415	-0,110	0,471	-0,0815	-0,003	0,011	0,4	0,00	96,750	2,673	0,016	-0,157	0,0638	3,750E-4	-0,004	22,9	0,23
96,800	-3,420	-0,094	0,157	-0,0816	-0,002	0,004	0,4	0,00	96,800	2,673	0,000	-0,157	0,0638	0,000	-0,004	21,9	0,22
96,850	-3,424	-0,094	-0,314	-0,0818	-0,002	-0,008	0,4	0,00	96,850	2,673	0,000	0,000	0,0638	0,000	0,000	21,7	0,22
96,900	-3,429	-0,126	-0,471	-0,0819	-0,003	-0,011	0,3	0,00	96,900	2,673	0,000	0,000	0,0638	0,000	0,000	21,1	0,21
96,950	-3,437	-0,141	-0,157	-0,0821	-0,003	-0,004	0,4	0,00	96,950	2,673	0,000	0,000	0,0638	0,000	0,000	20,6	0,21
97,000	-3,443	-0,141	2,010E-13	-0,0822	-0,003	4,797E-15	0,4	0,00	97,000	2,673	0,000	0,000	0,0638	0,000	0,000	20,0	0,20
97,050	-3,451	-0,141	0,314	-0,0824	-0,003	0,007	0,4	0,00	97,050	2,673	0,000	0,000	0,0638	0,000	0,000	19,8	0,20
97,100	-3,457	-0,110	0,471	-0,0825	-0,003	0,011	0,3	0,00	97,100	2,673	0,000	0,000	0,0638	0,000	0,000	19,7	0,20
97,150	-3,462	-0,094	-0,157	-0,0827	-0,002	-0,004	0,3	0,00	97,150	2,673	0,000	0,157	0,0638	0,000	0,004	19,3	0,19
97,200	-3,467	-0,126	-0,628	-0,0828	-0,003	-0,015	0,3	0,00	97,200	2,673	0,016	0,157	0,0638	3,750E-4	0,004	19,1	0,19
97,250	-3,475	-0,157	-0,157	-0,0830	-0,004	-0,004	0,3	0,00	97,250	2,675	0,016	-0,157	0,0639	3,750E-4	-0,004	18,7	0,19
97,300	-3,482	-0,141	0,157	-0,0831	-0,003	0,004	0,3	0,00	97,300	2,675	0,000	-0,157	0,0639	0,000	-0,004	18,5	0,19
97,350	-3,489	-0,141	-2,010E-13	-0,0833	-0,003	-4,797E-15	0,3	0,00	97,350	2,675	0,000	0,000	0,0639	0,000	0,000	18,2	0,18
97,400	-3,497	-0,141	0,314	-0,0835	-0,003	0,008	0,3	0,00	97,400	2,675	0,000	0,000	0,0639	0,000	0,000	17,6	0,18
97,450	-3,503	-0,110	0,628	-0,0836	-0,003	0,015	0,3	0,00	97,450	2,675	0,000	0,000	0,0639	0,000	0,000	17,4	0,17
97,500	-3,508	-0,079	-0,157	-0,0837	-0,002	-0,004	0,3	0,00	97,500	2,675	0,000	0,157	0,0639	0,000	0,004	16,5	0,16
97,550	-3,511	-0,126	-0,628	-0,0838	-0,003	-0,015	0,3	0,00	97,550	2,675	0,016	0,157	0,0639	3,750E-4	0,004	15,9	0,16
97,600	-3,520	-0,141	-1,341E-13	-0,0840	-0,003	-2,875E-15	0,3	0,00	97,600	2,677	0,016	-0,157	0,0639	3,750E-4	-0,004	15,4	0,15
97,650	-3,525	-0,126	-0,157	-0,0842	-0,003	-0,004	0,3	0,00	97,650	2,677	0,000	-0,157	0,0639	0,000	-0,004	14,2	0,14
97,700	-3,533	-0,157	1,785E-13	-0,0843	-0,004	4,263E-15	0,3	0,00	97,700	2,677	0,000	0,157	0,0639	0,000	0,004	13,8	0,14
97,750	-3,541	-0,126	0,628	-0,0845	-0,003	0,015	0,3	0,00	97,750	2,677	0,016	0,157	0,0639	3,750E-4	0,004	12,9	0,13
97,800	-3,545	-0,094	0,157	-0,0846	-0,002	0,004	0,3	0,00	97,800	2,678	0,016	-0,157	0,0639	3,750E-4	-0,004	12,7	0,13
97,850	-3,550	-0,110	-0,471	-0,0848	-0,003	-0,011	0,3	0,00	97,850	2,678	0,000	-0,157	0,0639	0,000	-0,004	12,2	0,12
97,900	-3,556	-0,141	-0,471	-0,0849	-0,003	-0,011	0,3	0,00	97,900	2,678	0,000	0,000	0,0639	0,000	0,000	11,9	0,12
97,950	-3,564	-0,157	0,000	-0,0851	-0,004	0,000	0,3	0,00	97,950	2,678	0,000	0,000	0,0639	0,000	0,000	11,8	0,12
98,000	-3,572	-0,141	0,471	-0,0853	-0,003	0,011	0,3	0,00	98,000	2,678	0,000	0,000	0,0639	0,000	0,000	11,4	0,11
98,050	-3,578	-0,110	0,471	-0,0854	-0,003	0,011	0,3	0,00	98,050	2,678	0,000	0,000	0,0639	0,000	0,000	11,4	0,11
98,100	-3,583	-0,094	0,157	-0,0855	-0,002	0,004	0,3	0,00	98,100	2,678	0,000	0,000	0,0639	0,000	0,000	11,2	0,11
98,150	-3,588	-0,094	-0,314	-0,0857	-0,002	-0,008	0,3	0,00	98,150	2,678	0,000	0,000	0,0639	0,000	0,000	11,2	0,11
98,200	-3,592	-0,126	-0,628	-0,0858	-0,003	-0,015	0,3	0,00	98,200	2,678	0,000	0,157	0,0639	0,000	0,004	11,2	0,11
98,250	-3,600	-0,157	-0,157	-0,0860	-0,004	-0,004	0,3	0,00	98,250	2,678	0,016	0,157	0,0639	3,750E-4	0,004	10,9	0,11
98,300	-3,608	-0,141	0,628	-0,0861	-0,003	0,015	0,3	0,00	98,300	2,680	0,016	-0,157	0,0640	3,750E-4	-0,004	10,8	0,11
98,350	-3,614	-0,094	0,157	-0,0863	-0,002	0,004	0,3	0,00	98,350	2,680	0,000	-0,157	0,0640	0,000	-0,004	10,3	0,10
98,400	-3,618	-0,126	-0,471	-0,0864	-0,003	-0,011	0,3	0,00	98,400	2,680	0,000	0,000	0,0640	0,000	0,000	10,0	0,10
98,450	-3,627	-0,141	0,157	-0,0866	-0,003	0,004	0,3	0,00	98,450	2,680	0,000	0,000	0,0640	0,000	0,000	9,7	0,10
98,500	-3,632	-0,110	2,454E-13	-0,0867	-0,003	6,184E-15	0,2	0,00	98,500	2,680	0,000	0,000	0,0640	0,000	0,000	9,4	0,09
98,550	-3,638	-0,141	-0,157	-0,0869	-0,003	-0,004	0,2	0,00	98,550	2,680	0,000	0,157	0,0640	0,000	0,004	9,2	0,09
98,600	-3,646	-0,126	0,471	-0,0870	-0,003	0,011	0,2	0,00	98,600	2,680	0,016	0,157	0,0640	3,750E-4	0,004	8,8	0,09
98,650	-3,651	-0,094	0,314	-0,0872	-0,002	0,007	0,3	0,00	98,650	2,681	0,016	-0,157	0,0640	3,750E-4	-0,004	8,7	0,09
98,700	-3,655	-0,094	-0,157	-0,0873	-0,002	-0,004	0,3	0,00	98,700	2,681	0,000	-0,157	0,0640	0,000	-0,004	8,5	0,09
98,750	-3,660	-0,110	-0,157	-0,0874	-0,003	-0,004	0,3	0,00	98,750	2,681	0,000	0,000	0,0640	0,000	0,000	8,4	0,08
98,800	-3,666	-0,110	1,563E-13	-0,0875	-0,003	3,730E-15	0,3	0,00	98,800	2,681	0,000	0,000	0,0640	0,000	0,000	8,1	0,08
98,850	-3,671	-0,110	-0,157	-0,0876	-0,003	-0,004	0,3	0,00	98,850	2,681	0,000	0,157	0,0640	0,000	0,004	7,7	0,08
98,900	-3,677	-0,126	-0,157	-0,0878	-0,003	-0,004	0,3	0,00	98,900	2,681	0,016	0,157	0,0640	3,750E-4	0,004	7,6	0,08
98,950	-3,684	-0,126	-0,157	-0,0879	-0,003	-0,004	0,3	0,00	98,950	2,683	0,016	-0,157	0,0641	3,750E-4	-0,004	7,5	0,07
99,000	-3,690	-0,141	-0,314	-0,0881	-0,003	-0,007	0,4	0,00	99,000	2,683	0,000	-0,157	0,0641	0,000	-0,004	7,4	0,07
99,050	-3,698	-0,157	0,157	-0,0883	-0,004	0,004	0,3	0,00	99,050	2,683	0,000	0,000	0,0641	0,000	0,000	7,4	0,07
99,100	-3,706	-0,126	0,785	-0,0885	-0,003	0,019	0,3	0,00	99,100	2,683	0,000	0,000	0,0641	0,000	0,000	7,2	0,07
99,150	-3,710	-0,079	0,314	-0,0886	-0,002	0,008	0,3	0,00	99,150	2,683	0,000	0,000	0,0641	0,000	0,000	7,2	0,07
99,200	-3,713	-0,094	-0,628	-0,0887	-0,002	-0,015	0,3	0,00	99,200	2,683	0,000	0,000	0,0641	0,000	0,000	7,1	0,07
99,250	-3,720	-0,141	-0,471	-0,0888	-0,003	-0,011	0,3	0,00	99,250	2,683	0,000	0,157	0,0641	0,000	0,004	7,0	0,07
99,300	-3,728	-0,141	0,157	-0,0890	-0,003	0,004	0,3	0,00	99,300	2,683	0,016	0,157	0,0641	3,750E-4	0,004	6,9	0,07
99,350	-3,734	-0,126	0,157	-0,0891	-0,003	0,004	0,3	0,00	99,350	2,684	0,016	-0,157	0,0641	3,750E-4	-0,004	6,9	0,07
99,400	-3,740	-0,126	-1,785E-13	-0,0893	-0,003	-4,263E-15	0,3	0,00	99,400	2,684	0,000	-0,157	0,0641	0,000	-0,004	6,8	0,07
99,450	-3,746	-0,126	0,471	-0,0894	-0,003	0,011	0,3	0,00	99,450	2,684	0,000	0,000	0,0641	0,000	0,000	6,7	0,07
99,500	-3,753	-0,079	0,785	-0,0896	-0,002	0,019	0,3	0,00	99,500	2,684	0,000	0,000	0,0641	0,000	0,000	6,6	0,07
99,550	-3,754	-0,047	-0,314	-0,0896	-0,001	-0,008	0,3	0,00	99,550	2,684	0,000	0,000	0,0641	0,000	0,000	6,5	0,07
99,600	-3,757	-0,110	-0,785	-0,0897	-0,003	-0,019	0,3	0,00	99,600	2,684	0,000	0,157	0,0641	0,000	0,004	6,5	0,07
99,650	-3,765	-0,126	0,000	-0,0899	-0,003	0,000	0,2	0,00	99,650	2,684	0,016	0,157	0,0641	3,750E-4	0,004	6,5	0,06
99,700	-3,770	-0,110	-0,157	-0,0900	-0,003	-0,004	0,2	0,00	99,700	2,686	0,016	-0,157	0,0641	3,750E-4	-0,004	6,5	0,06
99,750	-3,776	-0,141	-0,314	-0,0901	-0,003	-0,007	0,2	0,00	99,750	2,686	0,000	-0,157	0,0641	0,000	-0,004	6,4	0,06
99,800	-3,784	-0,141	0,314	-0,0903	-0,003	0,007	0,2	0,00	99,800	2,686	0,000	0,000	0,0641	0,000	0,000	6,4	0,06
99,850	-3,790	-0,110	0,628	-0,0905	-0,003	0,015	0,2	0,00	99,850	2,686	0,000	0,000	0,0641	0,000	0,000	6,4	0,06
99,900	-3,795	-0,079	0,157	-0,0906	-0,002	0,004	0,2	0,00	99,900	2,686	0,000	0,000	0,0641	0,000	0,000	6,4	0,06
99,950	-3,798	-0,094	-0,471	-0,0907	-0,002	-0,011	0,3	0,00	99,950	2,686	0,000	0,000	0,0641	0,000	0,000	6,4	0,06
100,000	-3,804	-0,126	-0,314	-0,0908	-0,003	-0,007	0,3	0,00	100,000	2,686	0,000	0,000	0,0641	0,000	0,000	6,4	0,06
100,050	-3,811	-0,126	0,157	-0,0910	-0,003	0,004	0,3	0,00	100,050	2,686	0,000	0,157	0,0641	0,000	0,004	6,3	0,06
100,100	-3,817	-0,110	-0,157	-0,0911	-0,003	-0,004	0,3	0,00	100,100	2,686	0,016	0,157	0,0641	3,750E-4	0,004	6,4	0,06
100,150	-3,822	-0,141	-0,314	-0,0912	-0,003	-0,008	0,3	0,00	100,150	2,688	0,016	-0,157	0,0642	3,750E-4	-0,004	6,3	0,06
100,200	-3,831	-0,141	0,628	-0,0915	-0,003	0,015	0,3	0,00	100,200	2,688	0,000	-0,157	0,0642	0,000	-0,004	6,4	0,06
100,250	-3,836	-0,079	0,314	-0,0916	-0,002	0,008	0,3	0,00	100,250	2,688	0,000	0,000	0,0642	0,000	0,000	6,4	0,06
100,300	-3,839	-0,110	-0,628	-0,0916	-0,003	-0,015	0,3	0,00	100,300	2,688	0,000	0,157	0,0642	0,000	0,004	6,5	0,06
100,350	-3,847	-0,141	-1,563E-13	-0,0918	-0,003	-3,730E-15	0,3	0,00	100,350	2,688	0,016	0,157	0,0642	3,750E-4	0,004	6,5	0,06
100,400	-3,853	-0,110	-4,441E-14	-0,0920	-0,003	-1,388E-15	0,3	0,00	100,400	2,689	0,016	-0,157	0,0642	3,750E-4	-0,004	6,5	0,06
100,450	-3,858	-0,141	-0,471	-0,0921	-0,003	-0,011	0,3	0,00	100,450	2,689	0,000	-0,157	0,0642	0,000	-0,004	6,5	0,07
100,500	-3,867	-0,157	0,314	-0,0923	-0,004	0,008	0,3	0,00	100,500	2,689	0,000	0,000	0,0642	0,000	0,000	6,6	0,07
100,550	-3,874	-0,110	0,785	-0,0925	-0,003	0,019	0,3	0,00	100,550	2,689	0,000	0,000	0,0642	0,000	0,000	6,7	0,07
100,600	-3,878	-0,079	-0,314	-0,0926	-0,002	-0,008	0,3	0,00	100,600	2,689	0,000	0,157	0,0642	0,000	0,004	6,7	0,07
100,650	-3,881	-0,141	-0,628	-0,0927	-0,003	-0,015	0,3	0,00	100,650	2,689	0,016	0,157	0,0642	3,750E-4	0,004	6,7	0,07
100,700	-3,892	-0,141	0,157	-0,0929	-0,003	0,004	0,3	0,00	100,700	2,691	0,016	-0,157	0,0642	3,750E-4	-0,004	6,8	0,07
100,750	-3,896	-0,126	-0,314	-0,0930	-0,003	-0,007	0,2	0,00	100,750	2,691	0,000	-0,157	0,0642	0,000	-0,004	6,8	0,07
100,800	-3,905	-0,173	-1,341E-13	-0,0932	-0,004	-2,875E-15	0,2	0,00	100,800	2,691	0,000	0,000	0,0642	0,000	0,000	6,8	0,07
100,850	-3,913	-0,126	0,942	-0,0934	-0,003	0,022	0,2	0,00	100,850	2,691	0,000	0,000	0,0642	0,000	0,000	6,8	0,07
100,900	-3,918	-0,079	0,314	-0,0935	-0,002	0,008	0,2	0,00	100,900	2,691	0,000	0,000	0,0642	0,000	0,000	6,9	0,07
100,950	-3,921	-0,094	-0,471	-0,0936	-0,002	-0,011	0,2	0,00	100,950	2,691	0,000	0,000	0,0642	0,000	0,000	6,9	0,07
101,000	-3,927	-0,126	-0,314	-0,0937	-0,003	-0,007	0,2	0,00	101,000	2,691	0,000	0,000	0,0642	0,000	0,000	6,9	0,07
101,050	-3,933	-0,126	1,785E-13	-0,0939	-0,003	4,263E-15	0,3	0,00	101,050	2,691	0,000	0,000	0,0642	0,000	0,000	6,9	0,07
101,100	-3,940	-0,126	-0,314	-0,0940	-0,003	-0,008	0,3	0,00	101,100	2,691	0,000	0,157	0,0642	0,000	0,004	6,9	0,07
101,150	-3,946	-0,157	-0,157	-0,0942	-0,004	-0,004	0,3	0,00	101,150	2,691	0,016	0,157	0,0642	3,750E-4	0,004	7,0	0,07
101,200	-3,955	-0,141	0,785	-0,0944	-0,003	0,019	0,3	0,00	101,200	2,692	0,016	-0,157	0,0643	3,750E-4	-0,004	7,0	0,07
101,250	-3,960	-0,079	0,471	-0,0945	-0,002	0,011	0,3	0,00	101,250	2,692	0,000	-0,157	0,0643	0,000	-0,004	7,1	0,07
101,300	-3,963	-0,094	-0,628	-0,0946	-0,002	-0,015	0,3	0,00	101,300	2,692	0,000	0,000	0,0643	0,000	0,000	7,1	0,07
101,350	-3,969	-0,141	-0,471	-0,0948	-0,003	-0,011	0,3	0,00	101,350	2,692	0,000	0,000	0,0643	0,000	0,000	7,1	0,07
101,400	-3,977	-0,141	0,157	-0,0949	-0,003	0,004	0,3	0,00	101,400	2,692	0,000	0,000	0,0643	0,000	0,000	7,1	0,07
101,450	-3,984	-0,126	-0,157	-0,0951	-0,003	-0,004	0,3	0,00	101,450	2,692	0,000	0,000	0,0643	0,000	0,000	7,1	0,07
101,500	-3,990	-0,157	1,785E-13	-0,0952	-0,004	2,875E-15	0,3	0,00	101,500	2,692	0,000	0,000	0,0643	0,000	0,000	7,1	0,07
101,550	-3,999	-0,126	0,785	-0,0955	-0,003	0,019	0,3	0,00	101,550	2,692	0,000	0,157	0,0643	0,000	0,004	7,2	0,07
101,600	-4,002	-0,079	-0,314	-0,0955	-0,002	-0,008	0,3	0,00	101,600	2,692	0,016	0,157	0,0643	3,750E-4	0,004	7,2	0,07
101,650	-4,007	-0,157	-0,628	-0,0957	-0,004	-0,015	0,2	0,00	101,650	2,694	0,016	-0,157	0,0643	3,750E-4	-0,004	7,3	0,07
101,700	-4,018	-0,141	0,785	-0,0959	-0,003	0,019	0,2	0,00	101,700	2,694	0,000	-0,157	0,0643	0,000	-0,004	7,4	0,07
101,750	-4,021	-0,079	0,471	-0,0960	-0,002	0,011	0,2	0,00	101,750	2,694	0,000	0,157	0,0643	0,000	0,004	7,3	0,07
101,800	-4,026	-0,094	-0,628	-0,0961	-0,002	-0,015	0,2	0,00	101,800	2,694	0,016	0,157	0,0643	3,750E-4	0,004	7,3	0,07
101,850	-4,031	-0,141	-0,314	-0,0962	-0,003	-0,008	0,2	0,00	101,850	2,695	0,016	-0,157	0,0644	3,750E-4	-0,004	7,4	0,07
101,900	-4,040	-0,126	0,628	-0,0965	-0,003	0,015	0,2	0,00	101,900	2,695	0,000	-0,157	0,0644	0,000	-0,004	7,3	0,07
101,950	-4,043	-0,079	-0,157	-0,0965	-0,002	-0,004	0,2	0,00	101,950	2,695	0,000	0,000	0,0644	0,000	0,000	7,3	0,07
102,000	-4,048	-0,141	-0,785	-0,0966	-0,003	-0,019	0,2	0,00	102,000	2,695	0,000	0,000	0,0644	0,000	0,000	7,3	0,07
102,050	-4,057	-0,157	-0,157	-0,0969	-0,004	-0,004	0,2	0,00	102,050	2,695	0,000	0,000	0,0644	0,000	0,000	7,4	0,07
102,100	-4,064	-0,157	-0,157	-0,0970	-0,004	-0,004	0,2	0,00	102,100	2,695	0,000	0,157	0,0644	0,000	0,004	7,3	0,07
102,150	-4,073	-0,173	0,314	-0,0972	-0,004	0,008	0,3	0,00	102,150	2,695	0,016	0,157	0,0644	3,750E-4	0,004	7,3	0,07
102,200	-4,081	-0,126	0,942	-0,0974	-0,003	0,023	0,3	0,00	102,200	2,697	0,016	-0,157	0,0644	3,750E-4	-0,004	7,4	0,07
102,250	-4,086	-0,079	0,157	-0,0975	-0,002	0,004	0,2	0,00	102,250	2,697	0,000	-0,157	0,0644	0,000	-0,004	7,4	0,07
102,300	-4,089	-0,110	-0,628	-0,0976	-0,003	-0,015	0,2	0,00	102,300	2,697	0,000	0,000	0,0644	0,000	0,000	7,4	0,07
102,350	-4,097	-0,141	-0,314	-0,0978	-0,003	-0,008	0,3	0,00	102,350	2,697	0,000	0,000	0,0644	0,000	0,000	7,4	0,07
102,400	-4,103	-0,141	0,000	-0,0980	-0,003	0,000	0,3	0,00	102,400	2,697	0,000	0,000	0,0644	0,000	0,000	7,4	0,07
102,450	-4,111	-0,141	0,157	-0,0981	-0,003	0,004	0,3	0,00	102,450	2,697	0,000	0,000	0,0644	0,000	0,000	7,3	0,07
102,500	-4,117	-0,126	0,314	-0,0983	-0,003	0,008	0,2	0,00	102,500	2,697	0,000	0,000	0,0644	0,000	0,000	7,3	0,07
102,550	-4,123	-0,110	0,157	-0,0984	-0,003	0,004	0,2	0,00	102,550	2,697	0,000	0,000	0,0644	0,000	0,000	7,3	0,07
102,600	-4,128	-0,110	-0,471	-0,0985	-0,003	-0,011	0,2	0,00	102,600	2,697	0,000	0,000	0,0644	0,000	0,000	7,3	0,07
102,650	-4,134	-0,157	-0,471	-0,0987	-0,004	-0,011	0,3	0,00	102,650	2,697	0,000	0,000	0,0644	0,000	0,000	7,3	0,07
102,700	-4,144	-0,157	0,471	-0,0989	-0,004	0,011	0,2	0,00	102,700	2,697	0,000	0,000	0,0644	0,000	0,000	7,3	0,07
102,750	-4,150	-0,110	0,157	-0,0991	-0,003	0,004	0,2	0,00	102,750	2,697	0,000	0,000	0,0644	0,000	0,000	7,3	0,07
102,800	-4,155	-0,141	-0,314	-0,0992	-0,003	-0,008	0,2	0,00	102,800	2,697	0,000	0,000	0,0644	0,000	0,000	7,3	0,07
102,850	-4,164	-0,141	0,628	-0,0994	-0,003	0,015	0,2	0,00	102,850	2,697	0,000	0,157	0,0644	0,000	0,004	7,2	0,07
102,900	-4,169	-0,079	0,157	-0,0995	-0,002	0,004	0,2	0,00	102,900	2,697	0,016	0,157	0,0644	3,750E-4	0,004	7,2	0,07
102,950	-4,172	-0,126	-0,785	-0,0996	-0,003	-0,019	0,2	0,00	102,950	2,699	0,016	-0,157	0,0644	3,750E-4	-0,004	7,2	0,07
103,000	-4,181	-0,157	-0,157	-0,0998	-0,004	-0,004	0,2	0,00	103,000	2,699	0,000	-0,157	0,0644	0,000	-0,004	7,2	0,07
103,050	-4,188	-0,141	-1,346E-13	-0,1000	-0,003	-3,942E-15	0,2	0,00	103,050	2,699	0,000	0,000	0,0644	0,000	0,000	7,2	0,07
103,100	-4,196	-0,157	-2,010E-13	-0,1002	-0,004	-4,797E-15	0,2	0,00	103,100	2,699	0,000	0,000	0,0644	0,000	0,000	7,2	0,07
103,150	-4,203	-0,141	0,785	-0,1004	-0,003	0,019	0,2	0,00	103,150	2,699	0,000	0,000	0,0644	0,000	0,000	7,2	0,07
103,200	-4,210	-0,079	0,785	-0,1005	-0,002	0,019	0,2	0,00	103,200	2,699	0,000	0,000	0,0644	0,000	0,000	7,1	0,07
103,250	-4,211	-0,063	-0,628	-0,1005	-0,002	-0,015	0,3	0,00	103,250	2,699	0,000	0,000	0,0644	0,000	0,000	7,1	0,07
103,300	-4,216	-0,141	-0,785	-0,1006	-0,003	-0,019	0,3	0,00	103,300	2,699	0,000	0,000	0,0644	0,000	0,000	7,1	0,07
103,350	-4,225	-0,141	0,471	-0,1009	-0,003	0,011	0,2	0,00	103,350	2,699	0,000	0,000	0,0644	0,000	0,000	7,0	0,07
103,400	-4,230	-0,094	-2,010E-13	-0,1010	-0,002	-4,797E-15	0,2	0,00	103,400	2,699	0,000	0,157	0,0644	0,000	0,004	7,0	0,07
103,450	-4,235	-0,141	-0,314	-0,1011	-0,003	-0,008	0,3	0,00	103,450	2,699	0,016	0,157	0,0644	3,750E-4	0,004	7,0	0,07
103,500	-4,244	-0,126	0,628	-0,1013	-0,003	0,015	0,3	0,00	103,500	2,700	0,016	-0,157	0,0645	3,750E-4	-0,004	6,9	0,07
103,550	-4,247	-0,079	0,314	-0,1014	-0,002	0,008	0,3	0,00	103,550	2,700	0,000	-0,157	0,0645	0,000	-0,004	6,9	0,07
103,600	-4,252	-0,094	-0,628	-0,1015	-0,002	-0,015	0,3	0,00	103,600	2,700	0,000	0,000	0,0645	0,000	0,000	6,9	0,07
103,650	-4,257	-0,141	-0,471	-0,1016	-0,003	-0,011	0,2	0,00	103,650	2,700	0,000	0,000	0,0645	0,000	0,000	6,9	0,07
103,700	-4,266	-0,141	0,471	-0,1019	-0,003	0,011	0,2	0,00	103,700	2,700	0,000	0,000	0,0645	0,000	0,000	6,8	0,07
103,750	-4,271	-0,094	0,471	-0,1020	-0,002	0,011	0,2	0,00	103,750	2,700	0,000	0,000	0,0645	0,000	0,000	6,8	0,07
103,800	-4,276	-0,094	-0,314	-0,1021	-0,002	-0,007	0,2	0,00	103,800	2,700	0,000	0,000	0,0645	0,000	0,000	6,8	0,07
103,850	-4,280	-0,126	-0,157	-0,1022	-0,003	-0,004	0,2	0,00	103,850	2,700	0,000	0,000	0,0645	0,000	0,000	6,8	0,07
103,900	-4,288	-0,110	0,471	-0,1024	-0,003	0,011	0,2	0,00	103,900	2,700	0,000	0,000	0,0645	0,000	0,000	6,8	0,07
103,950	-4,291	-0,079	-0,157	-0,1025	-0,002	-0,004	0,2	0,00	103,950	2,700	0,000	0,000	0,0645	0,000	0,000	6,8	0,07
104,000	-4,296	-0,126	-0,628	-0,1026	-0,003	-0,015	0,2	0,00	104,000	2,700	0,000	0,157	0,0645	0,000	0,004	6,7	0,07
104,050	-4,304	-0,141	-2,673E-13	-0,1028	-0,003	-4,263E-15	0,2	0,00	104,050	2,700	0,016	0,157	0,0645	3,750E-4	0,004	6,8	0,07
104,100	-4,310	-0,126	0,314	-0,1029	-0,003	0,007	0,2	0,00	104,100	2,702	0,016	-0,157	0,0645	3,750E-4	-0,004	6,7	0,07
104,150	-4,317	-0,110	0,157	-0,1030	-0,003	0,004	0,2	0,00	104,150	2,702	0,000	-0,157	0,0645	0,000	-0,004	6,7	0,07
104,200	-4,321	-0,110	1,563E-13	-0,1032	-0,003	3,730E-15	0,2	0,00	104,200	2,702	0,000	0,000	0,0645	0,000	0,000	6,6	0,07
104,250	-4,328	-0,110	0,314	-0,1033	-0,003	0,008	0,2	0,00	104,250	2,702	0,000	0,000	0,0645	0,000	0,000	6,6	0,07
104,300	-4,332	-0,079	0,157	-0,1034	-0,002	0,004	0,2	0,00	104,300	2,702	0,000	0,000	0,0645	0,000	0,000	6,6	0,07
104,350	-4,335	-0,094	-0,628	-0,1035	-0,002	-0,015	0,2	0,00	104,350	2,702	0,000	0,000	0,0645	0,000	0,000	6,6	0,07
104,400	-4,342	-0,141	-0,314	-0,1036	-0,003	-0,008	0,2	0,00	104,400	2,702	0,000	0,000	0,0645	0,000	0,000	6,6	0,07
104,450	-4,350	-0,126	0,628	-0,1038	-0,003	0,015	0,2	0,00	104,450	2,702	0,000	0,000	0,0645	0,000	0,000	6,5	0,06
