4-b-Kopplung-in Phase- Edelstahl	4-b-Kopplung-in Phase- Edelstahl	4-b-Kopplung-in Phase- Edelstahl	4-b-Kopplung-in Phase- Edelstahl	4-b-Kopplung-gegen Phase- Edelstahl	4-b-Kopplung-gegen Phase- Edelstahl	4-b-Kopplung-gegen Phase- Edelstahl	4-b-Kopplung-gegen Phase- Edelstahl	4-b-Kopplung-Schwebung- Edelstahl	4-b-Kopplung-Schwebung- Edelstahl	4-b-Kopplung-Schwebung- Edelstahl	4-b-Kopplung-Schwebung- Edelstahl
Zeit (s)	Position (cm)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Zeit (s)	Position (cm)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Zeit (s)	Position (cm)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
43,840	50,00	0,03	-0,32	43,840	47,42	-0,10	-1,23E-4	43,840	49,22	-0,05	-0,35
43,860	50,05	0,02	-0,34	43,860	47,21	-0,10	0,01	43,860	49,10	-0,06	0,01
43,880	50,08	0,02	-0,10	43,880	47,02	-0,10	-0,23	43,880	48,99	-0,05	-0,09
43,900	50,12	0,02	-0,21	43,900	46,80	-0,11	-0,01	43,900	48,89	-0,06	-0,35
43,920	50,16	0,01	-0,34	43,920	46,59	-0,10	0,22	43,920	48,75	-0,06	-0,01
43,940	50,15	0,00	-0,10	43,940	46,38	-0,10	0,12	43,940	48,63	-0,06	0,12
43,960	50,17	0,00	-0,20	43,960	46,20	-0,10	-0,11	43,960	48,51	-0,06	0,01
43,980	50,17	0,00	-0,45	43,980	45,99	-0,10	-0,01	43,980	48,39	-0,06	-0,11
44,000	50,16	-0,01	-0,22	44,000	45,78	-0,10	0,22	44,000	48,27	-0,06	-0,12
44,020	50,12	-0,01	-0,09	44,020	45,59	-0,09	0,22	44,020	48,13	-0,06	0,11
44,040	50,11	-0,02	-0,33	44,040	45,40	-0,09	0,22	44,040	48,01	-0,06	0,12
44,060	50,06	-0,03	-0,22	44,060	45,23	-0,09	0,22	44,060	47,89	-0,06	-5,35E-13
44,080	50,00	-0,03	-0,10	44,080	45,06	-0,08	0,22	44,080	47,77	-0,06	-0,01
44,100	49,95	-0,03	-0,22	44,100	44,90	-0,08	0,22	44,100	47,65	-0,06	0,10
44,120	49,88	-0,03	-0,22	44,120	44,75	-0,07	0,22	44,120	47,53	-0,06	0,22
44,140	49,82	-0,04	-0,22	44,140	44,61	-0,07	0,21	44,140	47,43	-0,05	0,22
44,160	49,73	-0,04	-0,22	44,160	44,47	-0,07	0,32	44,160	47,32	-0,05	0,11
44,180	49,65	-0,05	-0,22	44,180	44,35	-0,06	0,43	44,180	47,24	-0,05	-0,01
44,200	49,54	-0,05	-0,11	44,200	44,24	-0,05	0,44	44,200	47,13	-0,05	0,21
44,220	49,44	-0,05	-0,09	44,220	44,16	-0,04	0,33	44,220	47,05	-0,04	0,34
44,240	49,34	-0,06	-0,33	44,240	44,09	-0,03	0,21	44,240	46,98	-0,03	0,11
44,260	49,22	-0,06	-0,23	44,260	44,02	-0,03	0,32	44,260	46,91	-0,03	0,10
44,280	49,08	-0,06	0,02	44,280	43,97	-0,02	0,43	44,280	46,84	-0,03	0,22
44,300	48,96	-0,06	-0,22	44,300	43,93	-0,01	0,44	44,300	46,79	-0,03	0,22
44,320	48,82	-0,07	-0,23	44,320	43,91	0,00	0,32	44,320	46,73	-0,02	0,22
44,340	48,67	-0,07	0,01	44,340	43,91	-5,49E-4	0,32	44,340	46,70	-0,02	0,22
44,360	48,53	-0,07	-0,10	44,360	43,91	0,01	0,43	44,360	46,66	-0,01	0,22
44,380	48,38	-0,08	-0,22	44,380	43,94	0,02	0,43	44,380	46,65	-0,01	0,11
44,400	48,22	-0,08	-0,12	44,400	43,98	0,03	0,44	44,400	46,63	-0,01	0,09
44,420	48,05	-0,08	3,63E-13	44,420	44,04	0,03	0,33	44,420	46,61	0,00	0,33
44,440	47,90	-0,08	3,63E-13	44,440	44,11	0,04	0,21	44,440	46,61	0,00	0,23
44,460	47,72	-0,08	0,01	44,460	44,20	0,04	0,32	44,460	46,63	0,00	-0,01
44,480	47,57	-0,08	-0,11	44,480	44,28	0,05	0,44	44,480	46,63	0,00	0,21
44,500	47,40	-0,09	-0,11	44,500	44,40	0,06	0,32	44,500	46,64	0,01	0,23
44,520	47,23	-0,09	0,01	44,520	44,52	0,06	0,32	44,520	46,68	0,01	-0,01
44,540	47,05	-0,09	-0,11	44,540	44,66	0,07	0,33	44,540	46,70	0,01	0,21
44,560	46,88	-0,09	-0,12	44,560	44,81	0,08	0,21	44,560	46,73	0,02	0,23
44,580	46,69	-0,09	0,10	44,580	44,97	0,08	0,21	44,580	46,78	0,02	-0,01
44,600	46,52	-0,09	0,23	44,600	45,14	0,09	0,21	44,600	46,81	0,02	0,11
44,620	46,35	-0,08	0,01	44,620	45,31	0,09	0,21	44,620	46,87	0,03	0,11
44,640	46,19	-0,09	-0,12	44,640	45,50	0,09	0,22	44,640	46,92	0,03	1,49E-13
44,660	46,00	-0,09	0,11	44,660	45,69	0,10	0,11	44,660	46,97	0,03	-1,15E-13
44,680	45,85	-0,08	0,11	44,680	45,89	0,10	-0,01	44,680	47,02	0,03	1,14E-13
44,700	45,68	-0,08	-0,01	44,700	46,08	0,10	0,10	44,700	47,07	0,03	2,98E-13
44,720	45,52	-0,08	0,10	44,720	46,29	0,10	0,22	44,720	47,12	0,03	-2,29E-13
44,740	45,35	-0,08	0,22	44,740	46,49	0,11	0,11	44,740	47,18	0,03	-2,98E-13
44,760	45,21	-0,07	0,11	44,760	46,72	0,11	-9,55E-13	44,760	47,23	0,03	0,01
44,780	45,06	-0,07	0,11	44,780	46,92	0,11	0,01	44,780	47,28	0,03	-0,10
44,800	44,92	-0,07	9,18E-5	44,800	47,15	0,11	-0,11	44,800	47,33	0,02	-0,22
44,820	44,78	-0,07	-0,02	44,820	47,35	0,10	-0,11	44,820	47,37	0,02	-0,11
44,840	44,62	-0,07	0,33	44,840	47,56	0,10	-0,11	44,840	47,40	0,02	-0,11
44,860	44,50	-0,06	0,22	44,860	47,77	0,10	-0,11	44,860	47,44	0,01	-0,11
44,880	44,38	-0,06	0,10	44,880	47,96	0,10	-0,10	44,880	47,45	0,01	-0,10
44,900	44,26	-0,06	0,22	44,900	48,17	0,09	-0,22	44,900	47,49	0,01	-0,22
44,920	44,16	-0,05	0,10	44,920	48,34	0,09	-0,10	44,920	47,49	0,00	-0,10
44,940	44,06	-0,05	0,21	44,940	48,53	0,09	-0,21	44,940	47,51	0,00	-0,21
44,960	43,95	-0,04	0,34	44,960	48,70	0,08	-0,33	44,960	47,51	0,00	-0,34
44,980	43,88	-0,04	0,11	44,980	48,85	0,08	-0,21	44,980	47,49	-0,01	-0,11
45,000	43,80	-0,04	0,10	45,000	49,01	0,07	-0,21	45,000	47,47	-0,01	-0,09
45,020	43,73	-0,03	0,22	45,020	49,15	0,07	-0,31	45,020	47,46	-0,01	-0,32
45,040	43,66	-0,03	0,22	45,040	49,29	0,06	-0,44	45,040	47,42	-0,02	-0,34
45,060	43,61	-0,03	0,22	45,060	49,39	0,05	-0,32	45,060	47,37	-0,03	-0,11
45,080	43,55	-0,02	0,22	45,080	49,50	0,05	-0,32	45,080	47,32	-0,03	-0,09
45,100	43,52	-0,02	0,21	45,100	49,58	0,04	-0,32	45,100	47,27	-0,03	-0,33
45,120	43,48	-0,01	0,33	45,120	49,65	0,04	-0,31	45,120	47,20	-0,04	-0,22
45,140	43,46	0,00	0,22	45,140	49,72	0,03	-0,55	45,140	47,12	-0,04	-0,09
45,160	43,47	0,00	0,11	45,160	49,76	0,01	-0,45	45,160	47,05	-0,04	-0,44
45,180	43,45	0,00	0,10	45,180	49,78	0,01	-0,21	45,180	46,95	-0,06	-0,34
45,200	43,47	-5,43E-4	0,20	45,200	49,79	0,00	-0,31	45,200	46,83	-0,06	0,01
45,220	43,44	0,01	0,44	45,220	49,80	0,00	-0,43	45,220	46,72	-0,06	-0,10
45,240	43,50	0,02	0,21	45,240	49,78	-0,01	-0,43	45,240	46,60	-0,06	-0,22
45,260	43,51	0,02	0,21	45,260	49,75	-0,02	-0,43	45,260	46,48	-0,06	-0,22
45,280	43,56	0,03	0,22	45,280	49,70	-0,03	-0,43	45,280	46,35	-0,07	-0,11
45,300	43,62	0,03	0,10	45,300	49,63	-0,04	-0,44	45,300	46,21	-0,07	-0,10
45,320	43,67	0,03	0,22	45,320	49,54	-0,05	-0,34	45,320	46,07	-0,07	-0,22
45,340	43,74	0,03	0,10	45,340	49,44	-0,05	-0,09	45,340	45,92	-0,08	-0,11
45,360	43,80	0,03	0,20	45,360	49,34	-0,05	-0,31	45,360	45,76	-0,08	6,88E-13
45,380	43,87	0,04	0,45	45,380	49,24	-0,06	-0,56	45,380	45,61	-0,08	2,74E-13
45,400	43,97	0,05	0,12	45,400	49,08	-0,07	-0,22	45,400	45,45	-0,08	0,01
45,420	44,08	0,05	-0,13	45,420	48,95	-0,07	-0,20	45,420	45,30	-0,08	-0,11
45,440	44,16	0,05	0,20	45,440	48,79	-0,08	-0,44	45,440	45,14	-0,08	-0,12
45,460	44,27	0,06	0,44	45,460	48,62	-0,09	-0,34	45,460	44,97	-0,08	0,11
45,480	44,38	0,06	0,23	45,480	48,43	-0,09	-0,11	45,480	44,82	-0,08	0,11
45,500	44,52	0,06	0,01	45,500	48,24	-0,09	-0,10	45,500	44,66	-0,08	-0,01
45,520	44,64	0,06	-0,12	45,520	48,05	-0,10	-0,22	45,520	44,51	-0,08	0,10
45,540	44,78	0,06	0,08	45,540	47,85	-0,10	-0,11	45,540	44,35	-0,07	0,22
45,560	44,88	0,07	0,57	45,560	47,64	-0,10	-0,11	45,560	44,21	-0,07	0,11
45,580	45,05	0,08	0,13	45,580	47,44	-0,11	-0,12	45,580	44,08	-0,07	0,10
45,600	45,21	0,07	-0,24	45,600	47,21	-0,11	0,01	45,600	43,94	-0,06	0,22
45,620	45,35	0,07	0,10	45,620	47,01	-0,11	-0,11	45,620	43,82	-0,06	0,22
45,640	45,50	0,08	0,22	45,640	46,78	-0,11	-0,11	45,640	43,69	-0,06	0,22
45,660	45,65	0,08	0,11	45,660	46,56	-0,11	-0,01	45,660	43,59	-0,05	0,21
45,680	45,83	0,08	-6,91E-13	45,680	46,33	-0,11	0,10	45,680	43,49	-0,05	0,32
45,700	45,98	0,08	-3,98E-13	45,700	46,11	-0,11	0,22	45,700	43,40	-0,04	0,33
45,720	46,15	0,08	-0,01	45,720	45,90	-0,10	0,11	45,720	43,33	-0,03	0,21
45,740	46,31	0,08	0,11	45,740	45,70	-0,10	-0,01	45,740	43,26	-0,03	0,32
45,760	46,48	0,09	0,12	45,760	45,49	-0,10	0,10	45,760	43,21	-0,02	0,44
45,780	46,65	0,09	-0,11	45,780	45,28	-0,10	0,22	45,780	43,17	-0,01	0,32
45,800	46,83	0,08	-0,11	45,800	45,09	-0,09	0,22	45,800	43,16	-0,01	0,32
45,820	46,98	0,08	3,98E-13	45,820	44,90	-0,09	0,22	45,820	43,14	-5,39E-4	0,44
45,840	47,15	0,08	7,60E-13	45,840	44,73	-0,09	0,21	45,840	43,15	0,01	0,32
45,860	47,31	0,08	-7,25E-13	45,860	44,56	-0,08	0,32	45,860	43,17	0,01	0,42
45,880	47,48	0,08	-7,60E-13	45,880	44,40	-0,07	0,32	45,880	43,20	0,03	0,55
45,900	47,63	0,08	0,01	45,900	44,26	-0,07	0,32	45,900	43,27	0,03	0,32
45,920	47,81	0,08	-0,10	45,920	44,12	-0,06	0,33	45,920	43,34	0,04	0,32
45,940	47,96	0,08	-0,22	45,940	44,02	-0,06	0,20	45,940	43,42	0,05	0,43
45,960	48,12	0,07	-0,11	45,960	43,90	-0,05	0,42	45,960	43,53	0,06	0,43
45,980	48,25	0,07	0,01	45,980	43,81	-0,04	0,55	45,980	43,64	0,06	0,44
46,000	48,41	0,07	-0,11	46,000	43,74	-0,03	0,33	46,000	43,78	0,07	0,32
46,020	48,55	0,07	-0,11	46,020	43,69	-0,03	0,21	46,020	43,94	0,08	0,32
46,040	48,68	0,07	-0,09	46,040	43,64	-0,02	0,32	46,040	44,09	0,09	0,44
46,060	48,82	0,07	-0,33	46,060	43,60	-0,01	0,42	46,060	44,28	0,09	0,32
46,080	48,94	0,06	-0,24	46,080	43,58	-0,01	0,54	46,080	44,47	0,10	0,32
46,100	49,05	0,06	0,12	46,100	43,58	0,01	0,55	46,100	44,67	0,11	0,44
46,120	49,17	0,06	-0,09	46,120	43,62	0,02	0,33	46,120	44,89	0,12	0,33
46,140	49,29	0,05	-0,34	46,140	43,65	0,02	0,21	46,140	45,13	0,12	0,21
46,160	49,37	0,05	-0,11	46,160	43,70	0,03	0,32	46,160	45,37	0,12	0,33
46,180	49,48	0,05	-0,09	46,180	43,75	0,03	0,43	46,180	45,63	0,13	0,23
46,200	49,56	0,04	-0,32	46,200	43,84	0,04	0,43	46,200	45,91	0,13	-0,01
46,220	49,65	0,03	-0,35	46,220	43,92	0,05	0,44	46,220	46,16	0,13	0,20
46,240	49,70	0,03	4,34E-5	46,240	44,04	0,06	0,32	46,240	46,44	0,14	0,44
46,260	49,77	0,03	0,02	46,260	44,16	0,06	0,32	46,260	46,73	0,15	0,24
46,280	49,84	0,03	-0,32	46,280	44,30	0,07	0,33	46,280	47,04	0,15	-0,11
46,300	49,89	0,02	-0,33	46,300	44,45	0,08	0,21	46,300	47,33	0,15	-0,01
46,320	49,93	0,02	-0,21	46,320	44,61	0,08	0,21	46,320	47,62	0,15	0,23
46,340	49,96	0,01	-0,21	46,340	44,78	0,09	0,21	46,340	47,93	0,16	0,01
46,360	49,98	0,01	-0,21	46,360	44,95	0,09	0,21	46,360	48,24	0,15	-0,11
46,380	50,00	0,00	-0,21	46,380	45,14	0,09	0,32	46,380	48,53	0,15	0,01
46,400	50,00	3,13E-4	-0,21	46,400	45,32	0,10	0,34	46,400	48,84	0,15	-0,11
46,420	50,00	0,00	-0,22	46,420	45,55	0,11	-1,29E-4	46,420	49,14	0,15	-0,11
46,440	49,98	-0,01	-0,22	46,440	45,76	0,10	-0,01	46,440	49,43	0,15	-0,10
46,460	49,97	-0,01	-0,22	46,460	45,96	0,11	0,22	46,460	49,72	0,14	-0,21
46,480	49,93	-0,02	-0,22	46,480	46,18	0,11	0,11	46,480	50,00	0,14	-0,21
46,500	49,90	-0,02	-0,22	46,500	46,41	0,11	3,47E-14	46,500	50,27	0,13	-0,21
46,520	49,85	-0,03	-0,22	46,520	46,63	0,11	-4,27E-13	46,520	50,53	0,13	-0,31
46,540	49,80	-0,03	-0,22	46,540	46,85	0,11	-5,31E-13	46,540	50,79	0,12	-0,53
46,560	49,73	-0,03	-0,11	46,560	47,08	0,11	9,58E-13	46,560	51,02	0,11	1,06
46,580	49,66	-0,03	-0,09	46,580	47,30	0,11	0,01	46,580	51,23	0,16	-0,22
46,600	49,59	-0,04	-0,33	46,600	47,53	0,11	-0,10	46,600	51,67	0,10	-1,92
46,620	49,51	-0,05	-0,23	46,620	47,75	0,11	-0,22	46,620	51,62	0,09	1,07
46,640	49,40	-0,05	0,02	46,640	47,96	0,10	-0,11	46,640	52,02	0,14	-0,43
46,660	49,32	-0,05	-0,21	46,660	48,16	0,10	-0,09	46,660	52,19	0,07	-0,53
46,680	49,22	-0,06	-0,34	46,680	48,37	0,10	-0,32	46,680	52,29	0,12	1,19
46,700	49,10	-0,06	-0,12	46,700	48,56	0,09	-0,33	46,700	52,68	0,12	-1,93
46,720	48,98	-0,06	0,01	46,720	48,73	0,09	-0,22	46,720	52,76	0,04	-2,05
46,740	48,86	-0,06	-0,10	46,740	48,91	0,08	-0,10	46,740	52,85	0,04	-0,42
46,760	48,74	-0,06	-0,22	46,760	49,06	0,08	-0,19	46,760	52,90	0,03	-0,53
46,780	48,60	-0,07	-0,22	46,780	49,23	0,07	-0,55	46,780	52,96	0,01	-0,65
46,800	48,46	-0,07	-0,12	46,800	49,36	0,06	-0,34	46,800	52,96	6,62E-4	-0,54
46,820	48,31	-0,07	-6,84E-13	46,820	49,48	0,06	-0,08	46,820	52,96	-0,01	-0,52
46,840	48,17	-0,07	3,59E-13	46,840	49,60	0,06	-0,42	46,840	52,93	-0,02	-0,77
46,860	48,01	-0,07	0,01	46,860	49,70	0,04	-0,55	46,860	52,88	-0,04	-0,44
46,880	47,88	-0,07	-0,22	46,880	49,77	0,03	-0,32	46,880	52,77	-0,04	-1,79
46,900	47,72	-0,08	-0,24	46,900	49,84	0,03	-0,31	46,900	52,73	-0,11	-2,60
46,920	47,55	-0,08	0,11	46,920	49,89	0,02	-0,44	46,920	52,34	-0,14	0,71
46,940	47,40	-0,08	0,01	46,940	49,93	0,01	-0,32	46,940	52,16	-0,08	1,42
46,960	47,24	-0,08	-0,11	46,960	49,95	0,01	-0,31	46,960	52,01	-0,09	-0,34
46,980	47,07	-0,08	3,63E-13	46,980	49,97	9,37E-4	-0,55	46,980	51,82	-0,10	-1,61
47,000	46,92	-0,08	-3,28E-13	47,000	49,95	-0,01	-0,44	47,000	51,63	-0,15	-1,77
47,020	46,74	-0,08	3,63E-13	47,020	49,92	-0,02	-0,31	47,020	51,22	-0,17	0,52
47,040	46,59	-0,08	-0,01	47,040	49,88	-0,03	-0,43	47,040	50,97	-0,13	0,83
47,060	46,42	-0,08	0,11	47,060	49,82	-0,03	-0,44	47,060	50,71	-0,13	-0,31
47,080	46,26	-0,08	0,01	47,080	49,75	-0,04	-0,33	47,080	50,43	-0,14	-0,55
47,100	46,11	-0,08	-0,12	47,100	49,65	-0,05	-0,20	47,100	50,14	-0,15	-0,45
47,120	45,93	-0,08	0,10	47,120	49,56	-0,05	-0,43	47,120	49,82	-0,16	-0,21
47,140	45,78	-0,08	0,22	47,140	49,44	-0,06	-0,45	47,140	49,51	-0,16	-0,32
47,160	45,62	-0,07	0,11	47,160	49,31	-0,07	-0,21	47,160	49,16	-0,17	-0,33
47,180	45,49	-0,07	3,47E-14	47,180	49,17	-0,07	-0,32	47,180	48,82	-0,18	-0,22
47,200	45,33	-0,07	-0,01	47,200	49,02	-0,08	-0,33	47,200	48,46	-0,18	-0,11
47,220	45,19	-0,07	0,09	47,220	48,84	-0,09	-0,22	47,220	48,10	-0,18	-0,10
47,240	45,04	-0,07	0,34	47,240	48,67	-0,09	-0,22	47,240	47,74	-0,18	-0,22
47,260	44,92	-0,06	0,12	47,260	48,48	-0,09	-0,22	47,260	47,36	-0,19	-0,12
47,280	44,80	-0,06	-0,13	47,280	48,29	-0,10	-0,22	47,280	46,98	-0,19	0,01
47,300	44,66	-0,07	0,22	47,300	48,09	-0,10	-0,12	47,300	46,60	-0,19	-0,11
47,320	44,54	-0,06	0,22	47,320	47,88	-0,10	0,01	47,320	46,23	-0,19	-0,12
47,340	44,44	-0,06	0,10	47,340	47,68	-0,10	-0,10	47,340	45,83	-0,19	0,10
47,360	44,31	-0,05	0,22	47,360	47,47	-0,11	-0,22	47,360	45,45	-0,19	0,22
47,380	44,23	-0,05	0,11	47,380	47,25	-0,11	-0,11	47,380	45,07	-0,19	0,22
47,400	44,12	-0,05	0,10	47,400	47,02	-0,11	-0,01	47,400	44,71	-0,18	0,10
47,420	44,04	-0,04	0,21	47,420	46,80	-0,11	0,11	47,420	44,35	-0,18	0,21
47,440	43,95	-0,04	0,33	47,440	46,57	-0,11	0,11	47,440	43,98	-0,17	0,33
47,460	43,88	-0,03	0,23	47,460	46,37	-0,11	4,77E-13	47,460	43,66	-0,17	0,21
47,480	43,83	-0,03	-0,01	47,480	46,14	-0,11	-0,01	47,480	43,31	-0,16	0,32
47,500	43,76	-0,03	0,21	47,500	45,94	-0,11	0,10	47,500	43,00	-0,16	0,32
47,520	43,71	-0,02	0,33	47,520	45,71	-0,10	0,22	47,520	42,69	-0,15	0,32
47,540	43,67	-0,02	0,22	47,540	45,52	-0,10	0,22	47,540	42,40	-0,14	0,43
47,560	43,64	-0,01	0,22	47,560	45,32	-0,09	0,22	47,560	42,12	-0,13	0,42
47,580	43,62	-0,01	0,11	47,580	45,15	-0,09	0,10	47,580	41,86	-0,13	0,54
47,600	43,60	-0,01	0,09	47,600	44,95	-0,09	0,21	47,600	41,62	-0,11	0,54
47,620	43,58	0,00	0,32	47,620	44,78	-0,08	0,33	47,620	41,41	-0,10	0,42
47,640	43,58	0,00	0,34	47,640	44,63	-0,08	0,21	47,640	41,20	-0,10	0,53
47,660	43,60	0,01	0,11	47,660	44,47	-0,07	0,32	47,660	41,03	-0,08	0,65
47,680	43,62	0,01	0,09	47,680	44,33	-0,07	0,44	47,680	40,87	-0,07	0,54
47,700	43,63	0,01	0,33	47,700	44,21	-0,06	0,33	47,700	40,75	-0,06	0,42
47,720	43,67	0,02	0,22	47,720	44,11	-0,05	0,21	47,720	40,63	-0,05	0,64
47,740	43,72	0,02	0,10	47,740	44,00	-0,05	0,32	47,740	40,54	-0,04	0,77
47,760	43,75	0,03	0,21	47,760	43,92	-0,04	0,43	47,760	40,49	-0,02	0,54
47,780	43,82	0,03	0,21	47,780	43,85	-0,03	0,44	47,780	40,46	-0,01	0,53
47,800	43,87	0,03	0,21	47,800	43,79	-0,02	0,32	47,800	40,44	-7,59E-4	0,65
47,820	43,96	0,04	0,21	47,820	43,76	-0,02	0,32	47,820	40,45	0,01	0,54
47,840	44,03	0,04	0,22	47,840	43,72	-0,01	0,43	47,840	40,49	0,02	0,52
47,860	44,13	0,05	0,11	47,860	43,72	-5,47E-4	0,43	47,860	40,54	0,03	0,76
47,880	44,21	0,05	0,10	47,880	43,72	0,01	0,44	47,880	40,62	0,05	0,66
47,900	44,32	0,05	0,22	47,900	43,75	0,02	0,32	47,900	40,74	0,06	0,42
47,920	44,42	0,06	0,11	47,920	43,79	0,02	0,32	47,920	40,86	0,07	0,53
47,940	44,54	0,06	0,10	47,940	43,84	0,03	0,44	47,940	41,01	0,08	0,65
47,960	44,64	0,06	0,22	47,960	43,91	0,04	0,33	47,960	41,18	0,09	0,54
47,980	44,78	0,06	0,11	47,980	43,99	0,04	0,21	47,980	41,39	0,10	0,43
48,000	44,90	0,06	0,10	48,000	44,08	0,05	0,31	48,000	41,59	0,11	0,43
48,020	45,04	0,07	0,21	48,020	44,18	0,06	0,54	48,020	41,83	0,12	0,42
48,040	45,17	0,07	0,23	48,040	44,30	0,07	0,45	48,040	42,07	0,13	0,54
48,060	45,33	0,08	0,01	48,060	44,45	0,07	0,11	48,060	42,35	0,14	0,44
48,080	45,48	0,07	-0,12	48,080	44,59	0,07	0,09	48,080	42,64	0,15	0,21
48,100	45,62	0,07	0,11	48,100	44,74	0,08	0,32	48,100	42,93	0,15	0,32
48,120	45,78	0,08	0,11	48,120	44,90	0,09	0,34	48,120	43,24	0,16	0,44
48,140	45,93	0,08	-0,01	48,140	45,09	0,09	0,11	48,140	43,56	0,17	0,34
48,160	46,09	0,08	0,10	48,160	45,26	0,09	0,10	48,160	43,91	0,17	0,11
48,180	46,24	0,08	0,23	48,180	45,45	0,09	0,21	48,180	44,25	0,17	0,10
48,200	46,41	0,09	0,01	48,200	45,64	0,10	0,22	48,200	44,59	0,18	0,21
48,220	46,58	0,08	-0,23	48,220	45,84	0,10	0,11	48,220	44,95	0,18	0,22
48,240	46,74	0,08	-0,01	48,240	46,05	0,10	-0,01	48,240	45,31	0,18	0,12
48,260	46,89	0,08	0,11	48,260	46,25	0,10	0,11	48,260	45,69	0,19	-0,11
48,280	47,07	0,08	-6,91E-13	48,280	46,46	0,11	0,12	48,280	46,05	0,18	-0,01
48,300	47,22	0,08	0,01	48,300	46,68	0,11	-0,11	48,300	46,41	0,18	0,12
48,320	47,39	0,08	-0,11	48,320	46,89	0,10	-0,11	48,320	46,79	0,19	-0,10
48,340	47,55	0,08	-0,11	48,340	47,10	0,10	0,01	48,340	47,15	0,18	-0,22
48,360	47,70	0,08	3,47E-14	48,360	47,30	0,10	-0,10	48,360	47,52	0,18	-0,11
48,380	47,86	0,08	0,01	48,380	47,51	0,10	-0,22	48,380	47,86	0,18	0,02
48,400	48,01	0,08	-0,10	48,400	47,70	0,09	-0,11	48,400	48,22	0,18	-0,21
48,420	48,17	0,07	-0,22	48,420	47,89	0,09	0,02	48,420	48,57	0,17	-0,33
48,440	48,31	0,07	-0,11	48,440	48,08	0,10	-0,21	48,440	48,89	0,16	-0,21
48,460	48,44	0,07	-0,11	48,460	48,27	0,09	-0,33	48,460	49,22	0,16	-0,31
48,480	48,58	0,06	-0,12	48,480	48,42	0,08	-0,21	48,480	49,53	0,15	-0,44
48,500	48,70	0,06	0,02	48,500	48,60	0,08	-0,21	48,500	49,83	0,14	-0,32
48,520	48,84	0,07	-0,22	48,520	48,73	0,07	-0,21	48,520	50,10	0,14	-0,31
48,540	48,96	0,06	-0,12	48,540	48,89	0,07	-0,32	48,540	50,38	0,13	-0,43
48,560	49,06	0,06	0,03	48,560	49,01	0,06	-0,32	48,560	50,62	0,12	-0,43
48,580	49,20	0,06	-0,45	48,580	49,13	0,06	-0,32	48,580	50,86	0,11	-0,52
48,600	49,29	0,04	-0,24	48,600	49,24	0,05	-0,32	48,600	51,07	0,10	0,76
48,620	49,37	0,05	0,13	48,620	49,32	0,04	-0,32	48,620	51,26	0,14	0,83
48,640	49,48	0,05	-0,20	48,640	49,41	0,03	-0,33	48,640	51,64	0,13	-1,83
48,660	49,57	0,04	-0,45	48,660	49,46	0,03	-0,20	48,660	51,80	0,07	-1,82
48,680	49,64	0,03	-0,23	48,680	49,53	0,03	-0,42	48,680	51,92	0,06	-0,31
48,700	49,69	0,03	0,02	48,700	49,57	0,01	-0,55	48,700	52,04	0,06	-0,41
48,720	49,76	0,03	-0,21	48,720	49,59	0,00	-0,44	48,720	52,15	0,04	-0,64
48,740	49,81	0,02	-0,23	48,740	49,59	0,00	-0,32	48,740	52,22	0,03	-0,65
48,760	49,84	0,02	0,02	48,760	49,57	-0,01	-0,31	48,760	52,27	0,02	-0,55
48,780	49,89	0,02	-0,31	48,780	49,56	-0,02	-0,44	48,780	52,29	0,01	-0,42
48,800	49,93	0,01	-0,45	48,800	49,51	-0,03	-0,33	48,800	52,31	9,80E-4	-0,54
48,820	49,93	0,00	-0,11	48,820	49,45	-0,03	-0,21	48,820	52,29	-0,01	-0,54
48,840	49,95	0,00	-0,10	48,840	49,39	-0,03	-0,31	48,840	52,26	-0,02	-0,54
48,860	49,95	3,12E-4	-0,21	48,860	49,32	-0,04	-0,44	48,860	52,21	-0,03	-0,55
48,880	49,95	0,00	-0,32	48,880	49,22	-0,05	-0,33	48,880	52,12	-0,04	-0,31
48,900	49,93	-0,01	-0,33	48,900	49,11	-0,06	-0,21	48,900	52,04	-0,05	-0,42
48,920	49,90	-0,02	-0,22	48,920	48,99	-0,06	-0,32	48,920	51,94	-0,06	-0,46
48,940	49,87	-0,02	-0,22	48,940	48,88	-0,07	-0,45	48,940	51,80	-0,06	-1,61
48,960	49,81	-0,03	-0,11	48,960	48,72	-0,08	-0,22	48,960	51,68	-0,12	-1,80
48,980	49,76	-0,03	-0,10	48,980	48,57	-0,08	-0,10	48,980	51,30	-0,14	0,86
49,000	49,71	-0,03	-0,22	49,000	48,41	-0,08	-0,22	49,000	51,13	-0,09	0,96
49,020	49,64	-0,03	-0,22	49,020	48,24	-0,09	-0,22	49,020	50,94	-0,10	-0,44
49,040	49,58	-0,04	-0,22	49,040	48,07	-0,09	-0,22	49,040	50,74	-0,11	-0,33
49,060	49,49	-0,04	-0,11	49,060	47,88	-0,09	-0,12	49,060	50,52	-0,11	-0,21
49,080	49,40	-0,04	-0,09	49,080	47,69	-0,09	3,85E-13	49,080	50,29	-0,12	-0,33
