4-b-Kopplung-in Phase- Edelstahl;4-b-Kopplung-in Phase- Edelstahl;4-b-Kopplung-in Phase- Edelstahl;4-b-Kopplung-in Phase- Edelstahl;4-b-Kopplung-gegen Phase- Edelstahl;4-b-Kopplung-gegen Phase- Edelstahl;4-b-Kopplung-gegen Phase- Edelstahl;4-b-Kopplung-gegen Phase- Edelstahl;4-b-Kopplung-Schwebung- Edelstahl;4-b-Kopplung-Schwebung- Edelstahl;4-b-Kopplung-Schwebung- Edelstahl;4-b-Kopplung-Schwebung- Edelstahl
Zeit (s);Position (cm);Geschwindigkeit (m/s);Beschleunigung (m/s²);Zeit (s);Position (cm);Geschwindigkeit (m/s);Beschleunigung (m/s²);Zeit (s);Position (cm);Geschwindigkeit (m/s);Beschleunigung (m/s²)
;;;;;;;;87.06;46.42;0.04;-0.27
;;;;;;;;87.08;46.46;0.05;0.7
;;;;;;;;87.1;46.62;0.07;-0.08
;;;;;;;;87.12;46.73;0.05;-0.57
;;;;;;;;87.14;46.81;0.04;-0.11
;;;;;;;;87.16;46.9;0.04;0.01
;;;;;;;;87.18;46.98;0.04;-0.09
;;;;;;;;87.2;47.07;0.04;-0.33
;;;;;;;;87.22;47.14;0.03;-0.23
;;;;;;;;87.24;47.19;0.03;0.01
;;;;;;;;87.26;47.26;0.03;-0.21
;;;;;;;;87.28;47.31;0.02;-0.34
;;;;;;;;87.3;47.35;0.02;-0.11
;;;;;;;;87.32;47.38;0.02;0.01
;;;;;;;;87.34;47.42;0.02;-0.09
;;;;;;;;87.36;47.45;0.01;-0.33
;;;;;;;;87.38;47.47;0;-0.23
;;;;;;;;87.4;47.47;0;0.01
;;;;;;;;87.42;47.49;0;-0.1
;;;;;;;;87.44;47.49;0.000297;-0.21
;;;;;;;;87.46;47.49;0;-0.22
;;;;;;;;87.48;47.47;-0.01;-0.11
;;;;;;;;87.5;47.46;-0.01;4.17E-14
;;;;;;;;87.52;47.44;-0.01;0.01
;;;;;;;;87.54;47.42;-0.01;-0.1
;;;;;;;;87.56;47.41;-0.01;-0.22
;;;;;;;;87.58;47.37;-0.02;-0.11
;;;;;;;;87.6;47.34;-0.02;0.01
;;;;;;;;87.62;47.3;-0.02;-0.11
;;;;;;;;87.64;47.27;-0.02;-0.01
;;;;;;;;87.66;47.22;-0.02;0.11
;;;;;;;;87.68;47.2;-0.02;-0.01
;;;;;;;;87.7;47.15;-0.02;0.12
;;;;;;;;87.72;47.13;-0.01;-0.11
;;;;;;;;87.74;47.1;-0.02;-0.13
;;;;;;;;87.76;47.04;-0.02;0.22
;;;;;;;;87.78;47.03;-0.01;0.12
;;;;;;;;87.8;46.99;-0.01;-0.11
;;;;;;;;87.82;46.98;-0.02;0.01
;;;;;;;;87.84;46.92;-0.01;-0.11
;;;;;;;;87.86;46.93;-0.02;-0.01
;;;;;;;;87.88;46.83;-0.01;0.23
;;;;;;;;87.9;46.88;-0.01;-0.03
;;;;;;;;87.92;46.78;-0.01;0.42
;;;;;;;;87.94;46.82;0;0.69
;;;;;;;;87.96;46.8;0.01;0.01
;;;;;;;;87.98;46.87;0;-0.24
;;;;;;;;88;46.81;0;0.24
;;;;;;;;88.02;46.89;0.01;-0.13
;;;;;;;;88.04;46.87;0;0.19
;;;;;;;;88.06;46.88;0.02;0.7
;;;;;;;;88.08;46.95;0.03;-0.11
;;;;;;;;88.1;46.99;0.02;-0.12
;;;;;;;;88.12;47.02;0.02;0.11
;;;;;;;;88.14;47.07;0.02;-0.01
;;;;;;;;88.16;47.11;0.02;0.1
;;;;;;;;88.18;47.16;0.03;0.22
;;;;;;;;88.2;47.21;0.03;0.11
;;;;;;;;88.22;47.28;0.03;-3.02E-13
;;;;;;;;88.24;47.33;0.03;-3.47E-14
;;;;;;;;88.26;47.4;0.03;-0.01
;;;;;;;;88.28;47.45;0.03;0.11
;;;;;;;;88.3;47.52;0.03;0.11
;;;;;;;;88.32;47.59;0.03;-3.4E-13
;;;;;;;;88.34;47.66;0.03;2.71E-13
;;;;;;;;88.36;47.73;0.03;0
;;;;;;;;88.38;47.79;0.03;-2.36E-13
;;;;;;;;88.4;47.86;0.03;3.75E-13
;;;;;;;;88.42;47.93;0.03;0.01
;;;;;;;;88.44;48;0.03;-0.1
;;;;;;;;88.46;48.07;0.03;-0.22
;;;;;;;;88.48;48.12;0.03;-0.11
;;;;;;;;88.5;48.17;0.03;1.94E-13
;;;;;;;;88.52;48.23;0.03;0
;;;;;;;;88.54;48.28;0.03;0.01
;;;;;;;;88.56;48.33;0.03;-0.09
;;;;;;;;88.58;48.38;0.02;-0.32
;;;;;;;;88.6;48.42;0.01;-0.34
;;;;;;;;88.62;48.43;0.01;-0.12
;;;;;;;;88.64;48.45;0.01;0.01
;;;;;;;;88.66;48.47;0.01;-0.1
;;;;;;;;88.68;48.49;0;-0.21
;;;;;;;;88.7;48.49;0.000303;-0.21
;;;;;;;;88.72;48.49;0;-0.32
;;;;;;;;88.74;48.47;-0.01;-0.34
;;;;;;;;88.76;48.44;-0.02;-0.11
;;;;;;;;88.78;48.4;-0.02;-0.09
;;;;;;;;88.8;48.37;-0.02;-0.33
;;;;;;;;88.82;48.32;-0.03;-0.22
;;;;;;;;88.84;48.25;-0.03;-0.09
;;;;;;;;88.86;48.2;-0.03;-0.32
;;;;;;;;88.88;48.11;-0.04;-0.33
;;;;;;;;88.9;48.03;-0.05;-0.22
;;;;;;;;88.92;47.93;-0.05;-0.11
;;;;;;;;88.94;47.82;-0.05;-0.1
;;;;;;;;88.96;47.72;-0.06;-0.22
;;;;;;;;88.98;47.6;-0.06;-0.22
;;;;;;;;89;47.48;-0.06;-0.22
;;;;;;;;89.02;47.34;-0.07;-0.11
;;;;;;;;89.04;47.21;-0.07;-0.1
;;;;;;;;89.06;47.07;-0.07;-0.22
;;;;;;;;89.08;46.91;-0.08;-0.11
;;;;;;;;89.1;46.76;-0.08;0.01
;;;;;;;;89.12;46.61;-0.08;-0.1
;;;;;;;;89.14;46.45;-0.08;-0.23
;;;;;;;;89.16;46.28;-0.09;-0.000102
;;;;;;;;89.18;46.11;-0.08;0.02
;;;;;;;;89.2;45.95;-0.09;-0.35
;;;;;;;;89.22;45.76;-0.1;0.09
;;;;;;;;89.24;45.57;-0.08;0.34
;;;;;;;;89.26;45.44;-0.08;-0.01
;;;;;;;;89.28;45.25;-0.08;0.23
;;;;;;;;89.3;45.11;-0.07;-1.95
;;;;;;;;89.32;44.96;-0.16;-0.23
;;;;;;;;89.34;44.47;-0.08;3.77
;;;;;;;;89.36;44.63;-0.01;0.2
;;;;;;;;89.38;44.43;-0.07;-1.25
;;;;;;;;89.4;44.33;-0.06;-2.04
;;;;;;;;89.42;44.2;-0.16;-0.61
;;;;;;;;89.44;43.71;-0.08;4.5
;;;;;;;;89.46;43.86;0.02;-0.49
;;;;;;;;89.48;43.81;-0.1;-3.41
;;;;;;;;89.5;43.45;-0.11;1.27
;;;;;;;;89.52;43.37;-0.05;3.54
;;;;;;;;89.54;43.24;0.03;2.05
;;;;;;;;89.56;43.49;0.03;-1.77
;;;;;;;;89.58;43.36;-0.04;-1.08
;;;;;;;;89.6;43.33;-0.01;0.78
;;;;;;;;89.62;43.31;-0.01;0.34
;;;;;;;;89.64;43.29;0.000271;0.11
;;;;;;;;89.66;43.31;0;-0.03
;;;;;;;;89.68;43.27;-0.000812;0.42
;;;;;;;;89.7;43.31;0.01;0.54
;;;;;;;;89.72;43.32;0.02;0.45
;;;;;;;;89.74;43.39;0.03;0.22
;;;;;;;;89.76;43.44;0.03;-1.65
;;;;;;;;89.78;43.51;-0.04;-1.31
;;;;;;;;89.8;43.3;-0.02;4.47
;;;;;;;;89.82;43.42;0.14;3.79
;;;;;;;;89.84;43.87;0.13;-2.11
;;;;;;;;89.86;43.94;0.06;-2.8
;;;;;;;;89.88;44.11;0.02;-1.25
;;;;;;;;89.9;44;0.01;3.45
;;;;;;;;89.92;44.14;0.16;3.53
;;;;;;;;89.94;44.63;0.15;-1.53
;;;;;;;;89.96;44.74;0.09;-1.26
;;;;;;;;89.98;45;0.1;0.07
;;;;;;;;90;45.13;0.1;0.8
;;;;;;;;90.02;45.39;0.13;-1.81
;;;;;;;;90.04;45.66;0.02;-0.62
;;;;;;;;90.06;45.49;0.11;4.45
;;;;;;;;90.08;46.08;0.2;0.37
;;;;;;;;90.1;46.3;0.12;-2.3
;;;;;;;;90.12;46.56;0.11;0.07
;;;;;;;;90.14;46.75;0.12;0.7
;;;;;;;;90.16;47.06;0.14;-0.09
;;;;;;;;90.18;47.3;0.12;-0.46
;;;;;;;;90.2;47.54;0.12;-1.14E-12
;;;;;;;;90.22;47.78;0.12;-1.03E-12
;;;;;;;;90.24;48.02;0.12;0.01
;;;;;;;;90.26;48.26;0.12;-0.1
;;;;;;;;90.28;48.51;0.12;-0.22
;;;;;;;;90.3;48.73;0.11;-0.11
;;;;;;;;90.32;48.95;0.11;-0.1
;;;;;;;;90.34;49.18;0.11;-0.21
;;;;;;;;90.36;49.38;0.1;-0.21
;;;;;;;;90.38;49.59;0.1;-0.32
;;;;;;;;90.4;49.78;0.09;-0.33
;;;;;;;;90.42;49.95;0.09;-0.21
;;;;;;;;90.44;50.13;0.08;-0.32
;;;;;;;;90.46;50.28;0.07;-0.32
;;;;;;;;90.48;50.42;0.07;-0.32
;;;;;;;;90.5;50.56;0.06;-0.33
;;;;;;;;90.52;50.66;0.06;-0.2
;;;;;;;;90.54;50.79;0.05;-0.42
;;;;;;;;90.56;50.87;0.04;-0.55
;;;;;;;;90.58;50.94;0.03;-0.43
;;;;;;;;90.6;51;0.02;-0.44
;;;;;;;;90.62;51.03;0.01;-0.32
;;;;;;;;90.64;51.05;0.01;-0.31
;;;;;;;;90.66;51.07;0.000957;-0.54
;;;;;;;;90.68;51.05;-0.01;-0.55
;;;;;;;;90.7;51.02;-0.02;-0.32
;;;;;;;;90.72;50.97;-0.03;-0.31
;;;;;;;;90.74;50.92;-0.03;-0.44
;;;;;;;;90.76;50.83;-0.04;-0.32
;;;;;;;;90.78;50.75;-0.05;-0.31
;;;;;;;;90.8;50.65;-0.06;-0.43
;;;;;;;;90.82;50.53;-0.06;-0.43
;;;;;;;;90.84;50.39;-0.07;-0.44
;;;;;;;;90.86;50.24;-0.08;-0.33
;;;;;;;;90.88;50.06;-0.09;-0.21
;;;;;;;;90.9;49.89;-0.09;-0.32
;;;;;;;;90.92;49.71;-0.1;-0.33
;;;;;;;;90.94;49.5;-0.1;-0.22
;;;;;;;;90.96;49.29;-0.11;-0.22
;;;;;;;;90.98;49.07;-0.11;-0.22
;;;;;;;;91;48.85;-0.12;-0.22
;;;;;;;;91.02;48.61;-0.12;-0.22
;;;;;;;;91.04;48.37;-0.12;-0.11
;;;;;;;;91.06;48.11;-0.12;-0.11
;;;;;;;;91.08;47.87;-0.13;-0.12
;;;;;;;;91.1;47.59;-0.13;0.01
;;;;;;;;91.12;47.35;-0.13;-0.11
;;;;;;;;91.14;47.08;-0.13;-0.01
;;;;;;;;91.16;46.82;-0.13;0.11
;;;;;;;;91.18;46.56;-0.13;3.47E-14
;;;;;;;;91.2;46.3;-0.13;-0.01
;;;;;;;;91.22;46.04;-0.13;0.1
;;;;;;;;91.24;45.79;-0.13;0.22
;;;;;;;;91.26;45.54;-0.12;0.11
;;;;;;;;91.28;45.3;-0.12;0.1
;;;;;;;;91.3;45.06;-0.12;0.22
;;;;;;;;91.32;44.84;-0.11;0.1
;;;;;;;;91.34;44.61;-0.11;0.22
;;;;;;;;91.36;44.39;-0.1;0.22
;;;;;;;;91.38;44.2;-0.1;0.07
;;;;;;;;91.4;43.97;-0.1;0.75
;;;;;;;;91.42;43.8;-0.07;0.83
;;;;;;;;91.44;43.68;-0.07;-0.33
;;;;;;;;91.46;43.53;-0.09;-2.24
;;;;;;;;91.48;43.33;-0.16;0.97
;;;;;;;;91.5;42.9;-0.05;4.83
;;;;;;;;91.52;43.14;0.04;-0.32
;;;;;;;;91.54;43.04;-0.06;-4.18
;;;;;;;;91.56;42.9;-0.13;-1.11
;;;;;;;;91.58;42.52;-0.1;5
;;;;;;;;91.6;42.48;0.07;4.45
;;;;;;;;91.62;42.79;0.07;-1.83
;;;;;;;;91.64;42.78;0;-1.73
;;;;;;;;91.66;42.78;0;-1.46
;;;;;;;;91.68;42.79;-0.06;-2.39
;;;;;;;;91.7;42.52;-0.09;-0.44
;;;;;;;;91.72;42.43;-0.08;5.28
;;;;;;;;91.74;42.2;0.12;7.51
;;;;;;;;91.76;42.9;0.22;-3.27
;;;;;;;;91.78;43.08;-0.01;-4.76
;;;;;;;;91.8;42.86;0.03;3.38
;;;;;;;;91.82;43.2;0.12;-1.07
;;;;;;;;91.84;43.35;-0.01;-1.53
;;;;;;;;91.86;43.14;0.06;4.65
;;;;;;;;91.88;43.61;0.17;-1.24
;;;;;;;;91.9;43.83;0.01;-2.49
;;;;;;;;91.92;43.66;0.07;3.39
;;;;;;;;91.94;44.13;0.15;0.89
;;;;;;;;91.96;44.26;0.11;-3.42
;;;;;;;;91.98;44.56;0.01;-0.5
;;;;;;;;92;44.3;0.09;4.46
;;;;;;;;92.02;44.92;0.19;0.11
;;;;;;;;92.04;45.07;0.09;-1.6
;;;;;;;;92.06;45.29;0.13;-3.66
;;;;;;;;92.08;45.57;-0.05;-0.63
;;;;;;;;92.1;45.08;0.1;8.26
;;;;;;;;92.12;45.98;0.28;0.03
;;;;;;;;92.14;46.19;0.1;-4.12
;;;;;;;;92.16;46.39;0.11;-1.83
;;;;;;;;92.18;46.64;0.03;-0.36
;;;;;;;;92.2;46.51;0.1;3.79
;;;;;;;;92.22;47.03;0.18;0.02
;;;;;;;;92.24;47.24;0.1;-2.17
;;;;;;;;92.26;47.42;0.09;-0.11
;;;;;;;;92.28;47.61;0.09;-0.1
;;;;;;;;92.3;47.8;0.09;-0.21
;;;;;;;;92.32;47.98;0.09;-0.21
;;;;;;;;92.34;48.15;0.08;-0.21
;;;;;;;;92.36;48.3;0.08;-0.21
;;;;;;;;92.38;48.46;0.07;-0.21
;;;;;;;;92.4;48.6;0.07;-0.21
;;;;;;;;92.42;48.74;0.07;-0.32
;;;;;;;;92.44;48.86;0.06;-0.34
;;;;;;;;92.46;48.96;0.05;-0.1
;;;;;;;;92.48;49.06;0.05;-0.2
;;;;;;;;92.5;49.17;0.04;-0.44
;;;;;;;;92.52;49.24;0.03;-0.33
;;;;;;;;92.54;49.31;0.03;-0.21
;;;;;;;;92.56;49.36;0.03;-0.21
;;;;;;;;92.58;49.41;0.02;-0.31
;;;;;;;;92.6;49.45;0.01;-0.44
;;;;;;;;92.62;49.47;0;-0.33
;;;;;;;;92.64;49.47;0.000309;-0.21
;;;;;;;;92.66;49.47;0;-0.22
;;;;;;;;92.68;49.45;-0.01;-0.21
;;;;;;;;92.7;49.44;-0.01;-0.32
;;;;;;;;92.72;49.4;-0.02;-0.34
;;;;;;;;92.74;49.35;-0.03;-0.11
;;;;;;;;92.76;49.3;-0.03;-0.09
;;;;;;;;92.78;49.25;-0.03;-0.32
;;;;;;;;92.8;49.18;-0.04;-0.34
;;;;;;;;92.82;49.09;-0.04;-0.11
;;;;;;;;92.84;49.01;-0.04;-0.1
;;;;;;;;92.86;48.92;-0.05;-0.22
;;;;;;;;92.88;48.82;-0.05;-0.12
;;;;;;;;92.9;48.72;-0.05;0.01
;;;;;;;;92.92;48.61;-0.05;-0.1
;;;;;;;;92.94;48.51;-0.06;-0.22
;;;;;;;;92.96;48.39;-0.06;-0.12
;;;;;;;;92.98;48.27;-0.06;5.35E-13
;;;;;;;;93;48.15;-0.06;5.35E-13
;;;;;;;;93.02;48.03;-0.06;0
;;;;;;;;93.04;47.91;-0.06;0
;;;;;;;;93.06;47.79;-0.06;-5.35E-13
;;;;;;;;93.08;47.67;-0.06;-5.35E-13
;;;;;;;;93.1;47.55;-0.06;0.01
;;;;;;;;93.12;47.43;-0.06;-0.12
;;;;;;;;93.14;47.31;-0.07;0.09
;;;;;;;;93.16;47.17;-0.06;0.45
;;;;;;;;93.18;47.08;-0.05;0.12
;;;;;;;;93.2;46.98;-0.05;-0.11
;;;;;;;;93.22;46.88;-0.05;-0.01
;;;;;;;;93.24;46.77;-0.05;0.23
;;;;;;;;93.26;46.67;-0.04;-1.81
;;;;;;;;93.28;46.6;-0.12;-0.62
;;;;;;;;93.3;46.17;-0.07;4.28
;;;;;;;;93.32;46.34;0.05;1.39
;;;;;;;;93.34;46.36;-0.01;-2.03
;;;;;;;;93.36;46.29;-0.03;-0.58
;;;;;;;;93.38;46.22;-0.03;0.09
;;;;;;;;93.4;46.15;-0.03;0.32
;;;;;;;;93.42;46.1;-0.02;0.44
;;;;;;;;93.44;46.06;-0.01;0.23
;;;;;;;;93.46;46.05;-0.01;-0.01
;;;;;;;;93.48;46.01;-0.01;0.1
;;;;;;;;93.5;45.99;-0.01;0.22
;;;;;;;;93.52;45.98;0;0.22
;;;;;;;;93.54;45.98;0;0.11
;;;;;;;;93.56;45.98;0;-0.01
;;;;;;;;93.58;45.98;-0.000287;0.11
;;;;;;;;93.6;45.97;0;0.11
;;;;;;;;93.62;45.99;0;-0.01
;;;;;;;;93.64;45.99;0;0.21
;;;;;;;;93.66;46.01;0.01;0.23
;;;;;;;;93.68;46.04;0.01;0
;;;;;;;;93.7;46.06;0.01;-0.01
;;;;;;;;93.72;46.09;0.01;0.1
;;;;;;;;93.74;46.11;0.02;0.23
;;;;;;;;93.76;46.16;0.02;0.01
;;;;;;;;93.78;46.2;0.02;-0.11
;;;;;;;;93.8;46.23;0.02;1.04E-13
;;;;;;;;93.82;46.27;0.02;-0.01
;;;;;;;;93.84;46.3;0.02;0.11
;;;;;;;;93.86;46.33;0.02;0.12
;;;;;;;;93.88;46.39;0.02;-0.1
;;;;;;;;93.9;46.42;0.02;-0.22
;;;;;;;;93.92;46.46;0.01;-0.12
;;;;;;;;93.94;46.47;0.01;0.11
;;;;;;;;93.96;46.51;0.02;0.01
;;;;;;;;93.98;46.54;0.01;-0.22
;;;;;;;;94;46.56;0.01;-0.11
;;;;;;;;94.02;46.58;0.01;0.01
;;;;;;;;94.04;46.59;0.01;-0.11
;;;;;;;;94.06;46.61;0;-0.11
;;;;;;;;94.08;46.61;0;0.01
;;;;;;;;94.1;46.63;0;-0.1
;;;;;;;;94.12;46.63;0.000291;-0.21
;;;;;;;;94.14;46.63;0;-0.22
;;;;;;;;94.16;46.61;-0.01;-0.11
;;;;;;;;94.18;46.6;-0.01;0.01
;;;;;;;;94.2;46.58;-0.01;-0.22
;;;;;;;;94.22;46.56;-0.02;-0.22
;;;;;;;;94.24;46.51;-0.02;-0.23
;;;;;;;;94.26;46.5;-0.03;-0.04
;;;;;;;;94.28;46.4;-0.02;0.58
;;;;;;;;94.3;46.43;0;-0.08
;;;;;;;;94.32;46.39;-0.02;-0.57
;;;;;;;;94.34;46.34;-0.03;-0.11
;;;;;;;;94.36;46.29;-0.03;3.47E-14
;;;;;;;;94.38;46.24;-0.03;0.01
;;;;;;;;94.4;46.19;-0.03;-0.11
;;;;;;;;94.42;46.14;-0.03;-0.12
;;;;;;;;94.44;46.07;-0.03;0.12
;;;;;;;;94.46;46.01;-0.03;0.03
;;;;;;;;94.48;45.96;-0.03;-2.15
;;;;;;;;94.5;45.9;-0.11;-2.56
;;;;;;;;94.52;45.52;-0.13;4.05
;;;;;;;;94.54;45.37;0.05;5.06
;;;;;;;;94.56;45.72;0.07;-2.02
;;;;;;;;94.58;45.65;-0.03;-2.37
;;;;;;;;94.6;45.6;-0.02;-2.26
;;;;;;;;94.62;45.56;-0.12;-2.35
;;;;;;;;94.64;45.12;-0.12;0.78
;;;;;;;;94.66;45.08;-0.09;2.06
;;;;;;;;94.68;44.76;-0.04;3.6
;;;;;;;;94.7;44.94;0.05;2.83
;;;;;;;;94.72;44.98;0.08;0.69
;;;;;;;;94.74;45.25;0.08;-1.69
;;;;;;;;94.76;45.31;0.01;-2.27
;;;;;;;;94.78;45.29;-0.01;-0.35
;;;;;;;;94.8;45.27;0;0.1
;;;;;;;;94.82;45.27;0;0.2
;;;;;;;;94.84;45.25;0;0.46
;;;;;;;;94.86;45.29;0.01;0.16
;;;;;;;;94.88;45.3;0.01;-2.39
;;;;;;;;94.9;45.33;-0.08;-4.09
;;;;;;;;94.92;44.98;-0.15;0.95
;;;;;;;;94.94;44.71;-0.04;6.51
;;;;;;;;94.96;44.8;0.11;5.93
;;;;;;;;94.98;45.14;0.19;0.6
;;;;;;;;95;45.57;0.13;-3.95
;;;;;;;;95.02;45.66;0.04;-2.79
;;;;;;;;95.04;45.72;0.02;0.6
;;;;;;;;95.06;45.74;0.06;1.39
;;;;;;;;95.08;45.95;0.07;-0.21
;;;;;;;;95.1;46.04;0.05;-0.34
;;;;;;;;95.12;46.16;0.06;-0.11
;;;;;;;;95.14;46.28;0.05;-0.05
;;;;;;;;95.16;46.34;0.06;0.8
;;;;;;;;95.18;46.52;0.08;0.12
;;;;;;;;95.2;46.66;0.06;-0.14
;;;;;;;;95.22;46.77;0.07;0.34
;;;;;;;;95.24;46.95;0.08;-9.1E-05
;;;;;;;;95.26;47.08;0.07;9.71E-05
;;;;;;;;95.28;47.24;0.08;0.01
;;;;;;;;95.3;47.39;0.07;-0.12
;;;;;;;;95.32;47.53;0.07;0.1
;;;;;;;;95.34;47.68;0.08;0.23
;;;;;;;;95.36;47.84;0.08;0.01
;;;;;;;;95.38;48.01;0.08;-0.23
;;;;;;;;95.4;48.15;0.07;9.71E-05
;;;;;;;;95.42;48.3;0.08;0.02
;;;;;;;;95.44;48.46;0.07;-0.22
;;;;;;;;95.46;48.6;0.07;-0.12
;;;;;;;;95.48;48.74;0.07;0.01
;;;;;;;;95.5;48.87;0.07;-0.1
;;;;;;;;95.52;49.01;0.06;-0.21
;;;;;;;;95.54;49.13;0.06;-0.21
;;;;;;;;95.56;49.25;0.06;-0.22
;;;;;;;;95.58;49.36;0.05;-0.11
;;;;;;;;95.6;49.46;0.05;-0.09
;;;;;;;;95.62;49.56;0.05;-0.32
;;;;;;;;95.64;49.65;0.04;-0.33
;;;;;;;;95.66;49.72;0.03;-0.21
;;;;;;;;95.68;49.79;0.03;-0.32
;;;;;;;;95.7;49.84;0.02;-0.33
;;;;;;;;95.72;49.88;0.02;-0.21
;;;;;;;;95.74;49.91;0.01;-0.32
;;;;;;;;95.76;49.93;0;-0.33
;;;;;;;;95.78;49.93;0.000312;-0.2
;;;;;;;;95.8;49.93;0;-0.42
;;;;;;;;95.82;49.92;-0.02;-0.56
;;;;;;;;95.84;49.87;-0.03;-0.22
;;;;;;;;95.86;49.81;-0.03;-0.09
;;;;;;;;95.88;49.76;-0.03;-0.32
;;;;;;;;95.9;49.7;-0.04;-0.32
;;;;;;;;95.92;49.61;-0.04;-0.32
;;;;;;;;95.94;49.53;-0.05;-0.33
;;;;;;;;95.96;49.41;-0.06;-0.2
;;;;;;;;95.98;49.31;-0.06;-0.44
;;;;;;;;96;49.17;-0.07;-0.34
;;;;;;;;96.02;49.01;-0.07;-0.09
;;;;;;;;96.04;48.88;-0.08;-0.33
;;;;;;;;96.06;48.71;-0.09;-0.22
;;;;;;;;96.08;48.53;-0.09;-0.21
;;;;;;;;96.1;48.36;-0.09;-0.34
;;;;;;;;96.12;48.16;-0.1;-0.11
;;;;;;;;96.14;47.97;-0.1;-0.11
;;;;;;;;96.16;47.76;-0.1;-0.09
;;;;;;;;96.18;47.56;-0.1;-0.44
;;;;;;;;96.2;47.35;-0.12;-0.27
;;;;;;;;96.22;47.07;-0.11;0.6
;;;;;;;;96.24;46.9;-0.1;-0.32
;;;;;;;;96.26;46.68;-0.13;-0.39
;;;;;;;;96.28;46.4;-0.11;0.83
;;;;;;;;96.3;46.23;-0.09;-2.16
;;;;;;;;96.32;46.03;-0.2;-0.58
;;;;;;;;96.34;45.44;-0.12;3.69
;;;;;;;;96.36;45.57;-0.05;-0.3
;;;;;;;;96.38;45.23;-0.13;-0.57
;;;;;;;;96.4;45.06;-0.07;-1.92
;;;;;;;;96.42;44.93;-0.2;-0.65
;;;;;;;;96.44;44.24;-0.1;3.08
;;;;;;;;96.46;44.53;-0.08;0.12
;;;;;;;;96.48;43.92;-0.1;-0.1
;;;;;;;;96.5;44.15;-0.08;-0.34
;;;;;;;;96.52;43.58;-0.11;1.89
;;;;;;;;96.54;43.72;-0.01;1
;;;;;;;;96.56;43.54;-0.07;-3.19
;;;;;;;;96.58;43.44;-0.14;-2.17
;;;;;;;;96.6;42.99;-0.16;-0.29
;;;;;;;;96.62;42.82;-0.15;2.9
;;;;;;;;96.64;42.4;-0.04;3.18
;;;;;;;;96.66;42.66;-0.02;-1.69
;;;;;;;;96.68;42.32;-0.11;1.39
;;;;;;;;96.7;42.23;0.03;3.74
;;;;;;;;96.72;42.45;0.04;-1.33
;;;;;;;;96.74;42.4;-0.02;-2.66
;;;;;;;;96.76;42.38;-0.06;0.51
;;;;;;;;96.78;42.14;0;3.15
;;;;;;;;96.8;42.38;0.06;-1.09
;;;;;;;;96.82;42.39;-0.04;-1
;;;;;;;;96.84;42.21;0.02;3.6
;;;;;;;;96.86;42.48;0.1;-1.07
;;;;;;;;96.88;42.62;-0.02;-1.61
;;;;;;;;96.9;42.39;0.04;5.99
;;;;;;;;96.92;42.76;0.22;1.38
;;;;;;;;96.94;43.27;0.09;-6.02
;;;;;;;;96.96;43.13;-0.02;-0.76
;;;;;;;;96.98;43.18;0.06;3.19
;;;;;;;;97;43.38;0.11;0.05
;;;;;;;;97.02;43.6;0.06;0.94
;;;;;;;;97.04;43.64;0.14;3.61
;;;;;;;;97.06;44.17;0.21;-2.82
;;;;;;;;97.08;44.47;0.03;-2.51
;;;;;;;;97.1;44.29;0.11;-0.000598
;;;;;;;;97.12;44.9;0.03;-0.39
;;;;;;;;97.14;44.41;0.09;6.41
;;;;;;;;97.16;45.27;0.29;0.25
;;;;;;;;97.18;45.55;0.1;-4.19
;;;;;;;;97.2;45.68;0.12;1.15
;;;;;;;;97.22;46.03;0.15;0.04
;;;;;;;;97.24;46.27;0.12;-0.69
;;;;;;;;97.26;46.51;0.12;0.11
;;;;;;;;97.28;46.75;0.12;0.13
;;;;;;;;97.3;47.01;0.13;-0.21
;;;;;;;;97.32;47.25;0.12;-0.24
;;;;;;;;97.34;47.47;0.12;0.11
;;;;;;;;97.36;47.71;0.12;0.01
;;;;;;;;97.38;47.96;0.12;-0.11
;;;;;;;;97.4;48.18;0.12;-0.09
;;;;;;;;97.42;48.42;0.11;-0.32
;;;;;;;;97.44;48.63;0.1;-0.34
;;;;;;;;97.46;48.83;0.1;-0.11
;;;;;;;;97.48;49.02;0.1;-0.09
;;;;;;;;97.5;49.23;0.1;-0.32
;;;;;;;;97.52;49.4;0.09;-0.33
;;;;;;;;97.54;49.58;0.08;-0.21
;;;;;;;;97.56;49.73;0.08;-0.31
;;;;;;;;97.58;49.89;0.07;-0.44
;;;;;;;;97.6;50.01;0.06;-0.32
;;;;;;;;97.62;50.13;0.06;-0.32
;;;;;;;;97.64;50.23;0.05;-0.33
;;;;;;;;97.66;50.32;0.04;-0.2
;;;;;;;;97.68;50.41;0.04;-0.42
;;;;;;;;97.7;50.48;0.03;-0.55
;;;;;;;;97.72;50.51;0.02;-0.32
;;;;;;;;97.74;50.55;0.01;-0.31
;;;;;;;;97.76;50.57;0;-0.44
;;;;;;;;97.78;50.57;0;-0.33
;;;;;;;;97.8;50.55;-0.01;-0.2
;;;;;;;;97.82;50.54;-0.01;-0.42
;;;;;;;;97.84;50.5;-0.03;-0.56
;;;;;;;;97.86;50.44;-0.03;-0.22
;;;;;;;;97.88;50.37;-0.03;-0.2
;;;;;;;;97.9;50.3;-0.04;-0.44
